"CODIGO";"COD_EMPRESA";"CATEGORIA";"PRECO_EMBALAGEM_0";"PERC_DESCTO_ADICIONAL_EMBALAGEM_0";"PRECO_EMBALAGEM_1";"PRECO_EMBALAGEM_2"
"149930";"9";"LOJA";"241,395";"0,0000";"1144,395";"5438,895"
"149930";"92";"CD";"241,395";"0,0000";"1144,395";"5438,895"
"149930";"93";"CD";"261,45";"0,0000";"1249,395";"5932,395"
"149992";"1";"LOJA";"1153,95";"27,2157";"5491,395";"26081,895"
"149992";"2";"LOJA";"1153,95";"27,2157";"5491,395";"26081,895"
"149992";"3";"LOJA";"1153,95";"27,2157";"5494,65";"26100,9"
"149992";"4";"LOJA";"1153,95";"27,2157";"5491,395";"26081,895"
"149992";"5";"LOJA";"1153,95";"27,2157";"5491,395";"26081,895"
"149992";"6";"LOJA";"1153,95";"27,2157";"5494,65";"26100,9"
"149992";"7";"LOJA";"1153,95";"27,2157";"5494,65";"26100,9"
"149992";"8";"LOJA";"1153,95";"27,2157";"5494,65";"26100,9"
"149992";"9";"LOJA";"1153,95";"27,2157";"5494,65";"26100,9"
"149992";"92";"CD";"1153,95";"22,6661";"5491,395";"26081,895"
"150498";"1";"LOJA";"523,95";"0,0000";"2498,895";"11864,895"
"150498";"2";"LOJA";"544,845";"47,6007";"2593,395";"12326,895"
"150498";"3";"LOJA";"544,845";"41,2411";"2593,395";"12326,895"
"150498";"4";"LOJA";"544,845";"0,0000";"2593,395";"12326,895"
"150498";"5";"LOJA";"661,395";"67,4710";"3149,895";"14962,395"
"150498";"6";"LOJA";"544,845";"0,0000";"2593,395";"12326,895"
"150498";"7";"LOJA";"633,045";"62,6970";"3013,395";"14321,895"
"150498";"8";"LOJA";"465,045";"0,0000";"2215,395";"10520,895"
"150498";"9";"LOJA";"544,845";"43,3610";"2593,395";"12326,895"
"150498";"92";"CD";"523,95";"0,0000";"2498,895";"11864,895"
"150498";"93";"CD";"523,95";"0,0000";"2498,895";"11864,895"
"150815";"1";"LOJA";"26,145";"0,0000";"238,245";"1133,895"
"150815";"2";"LOJA";"28,245";"29,7400";"257,145";"1217,895"
"150815";"3";"LOJA";"28,245";"29,7400";"257,145";"1217,895"
"150815";"4";"LOJA";"28,245";"0,0000";"257,145";"1217,895"
"150815";"5";"LOJA";"26,145";"0,0000";"238,245";"1133,895"
"150815";"6";"LOJA";"26,145";"0,0000";"238,245";"1133,895"
"150815";"7";"LOJA";"26,145";"0,0000";"238,245";"1133,895"
"150815";"8";"LOJA";"26,145";"0,0000";"238,245";"1133,895"
"150815";"9";"LOJA";"26,145";"0,0000";"238,245";"1133,895"
"150815";"92";"CD";"26,145";"0,0000";"238,245";"1133,895"
"150815";"93";"CD";"26,145";"0,0000";"238,245";"1133,895"
"151845";"1";"LOJA";"3,171";"0,0000";"57,54";"273"
"151845";"2";"LOJA";"3,15";"0,0000";"57,645";"271,845"
"151845";"3";"LOJA";"2,835";"0,0000";"52,395";"245,595"
"151845";"4";"LOJA";"3,15";"0,0000";"57,645";"271,845"
"151845";"5";"LOJA";"2,835";"0,0000";"52,395";"245,595"
"151845";"6";"LOJA";"2,625";"0,0000";"47,775";"226,8"
"151845";"7";"LOJA";"3,045";"0,0000";"55,335";"262,5"
"151845";"8";"LOJA";"3,045";"0,0000";"55,335";"262,5"
"151845";"9";"LOJA";"2,835";"0,0000";"0";"0"
"151845";"92";"CD";"3,15";"0,0000";"57,645";"271,845"
"152965";"1";"LOJA";"807,345";"0,0000";"2309,895";"10961,895"
"152965";"2";"LOJA";"787,395";"0,0000";"2246,895";"10667,895"
"152965";"3";"LOJA";"807,345";"0,0000";"2309,895";"10961,895"
"152965";"4";"LOJA";"787,395";"0,0000";"2246,895";"10667,895"
"152965";"5";"LOJA";"787,395";"0,0000";"2246,895";"10667,895"
"152965";"6";"LOJA";"818,895";"0,0000";"2341,395";"11108,895"
"152965";"7";"LOJA";"787,395";"0,0000";"2246,895";"10667,895"
"152965";"8";"LOJA";"807,345";"0,0000";"2309,895";"10961,895"
"152965";"9";"LOJA";"807,345";"0,0000";"2309,895";"10961,895"
"152965";"92";"CD";"787,395";"0,0000";"2246,895";"10667,895"
"152965";"93";"CD";"787,395";"0,0000";"2246,895";"10667,895"
"154333";"1";"LOJA";"7,245";"0,0000";"";""
"154333";"2";"LOJA";"6,195";"0,0000";"";""
"154333";"3";"LOJA";"6,195";"0,0000";"";""
"154333";"4";"LOJA";"7,56";"0,0000";"";""
"154333";"5";"LOJA";"7,56";"0,0000";"";""
"154333";"6";"LOJA";"7,875";"0,0000";"";""
"154333";"7";"LOJA";"7,56";"0,0000";"";""
"154333";"8";"LOJA";"7,875";"0,0000";"";""
"154333";"9";"LOJA";"7,56";"0,0000";"";""
"154333";"92";"CD";"7,245";"0,0000";"";""
"154333";"93";"CD";"7,245";"0,0000";"";""
"157385";"1";"LOJA";"8,295";"0,0000";"377,895";"1795,395"
"157385";"2";"LOJA";"8,295";"0,0000";"377,895";"1795,395"
"157385";"3";"LOJA";"8,295";"0,0000";"377,895";"1795,395"
"157385";"4";"LOJA";"8,295";"0,0000";"377,895";"1795,395"
"157385";"5";"LOJA";"9,345";"0,0000";"425,145";"2015,895"
"157385";"6";"LOJA";"8,295";"0,0000";"377,895";"1795,395"
"157385";"7";"LOJA";"9,345";"0,0000";"425,145";"2015,895"
"157385";"8";"LOJA";"8,295";"0,0000";"377,895";"1795,395"
"157385";"9";"LOJA";"8,295";"0,0000";"377,895";"1795,395"
"157385";"92";"CD";"8,295";"0,0000";"377,895";"1795,395"
"157385";"93";"CD";"8,295";"0,0000";"377,895";"1795,395"
"159287";"1";"LOJA";"1416,45";"0,0000";"";""
"159287";"2";"LOJA";"1459,5";"0,0000";"";""
"159287";"3";"LOJA";"1447,95";"0,0000";"";""
"159287";"4";"LOJA";"1459,5";"0,0000";"";""
"159287";"5";"LOJA";"1406,895";"0,0000";"";""
"159287";"6";"LOJA";"1416,45";"0,0000";"";""
"159287";"7";"LOJA";"1416,45";"0,0000";"";""
"159287";"8";"LOJA";"1459,5";"0,0000";"";""
"159287";"9";"LOJA";"1447,95";"0,0000";"";""
"159287";"92";"CD";"1459,5";"0,0000";"";""
"159342";"1";"LOJA";"16,695";"0,0000";"304,395";"1438,395"
"159342";"2";"LOJA";"15,645";"0,0000";"284,445";"1354,395"
"159342";"3";"LOJA";"19,845";"0,0000";"361,095";"1711,395"
"159342";"4";"LOJA";"15,645";"0,0000";"284,445";"1354,395"
"159342";"5";"LOJA";"17,745";"0,0000";"323,295";"1532,895"
"159342";"6";"LOJA";"15,645";"0,0000";"284,445";"1354,395"
"159342";"7";"LOJA";"18,795";"0,0000";"342,195";"1627,395"
"159342";"8";"LOJA";"16,695";"0,0000";"304,395";"1438,395"
"159342";"9";"LOJA";"19,845";"0,0000";"361,095";"1711,395"
"159342";"92";"CD";"15,645";"0,0000";"284,445";"1354,395"
"162134";"1";"LOJA";"13,545";"0,0000";"123,795";"585,795"
"162134";"2";"LOJA";"13,545";"0,0000";"123,795";"588,945"
"162134";"3";"LOJA";"13,545";"0,0000";"123,795";"588,945"
"162134";"4";"LOJA";"13,545";"0,0000";"123,795";"585,795"
"162134";"5";"LOJA";"13,545";"0,0000";"123,795";"585,795"
"162134";"6";"LOJA";"13,545";"0,0000";"123,795";"585,795"
"162134";"7";"LOJA";"13,545";"0,0000";"123,795";"585,795"
"162134";"8";"LOJA";"13,545";"0,0000";"123,795";"585,795"
"162134";"9";"LOJA";"13,545";"0,0000";"123,795";"585,795"
"162134";"92";"CD";"13,545";"0,0000";"123,795";"588,945"
"162134";"93";"CD";"13,545";"0,0000";"123,795";"588,945"
"162135";"1";"LOJA";"8,295";"37,9700";"151,095";"717,045"
"162135";"2";"LOJA";"8,295";"37,9700";"151,095";"717,045"
"162135";"3";"LOJA";"8,295";"37,9747";"151,095";"718,095"
"162135";"4";"LOJA";"8,295";"37,9700";"151,095";"717,045"
"162135";"5";"LOJA";"8,295";"37,9747";"151,095";"718,095"
"162135";"6";"LOJA";"8,295";"37,9700";"151,095";"717,045"
"162135";"7";"LOJA";"5,25";"0,0000";"95,445";"453,495"
"162135";"8";"LOJA";"8,295";"37,9747";"151,095";"718,095"
"162135";"9";"LOJA";"8,295";"37,9700";"151,095";"717,045"
"162135";"92";"CD";"8,295";"37,9747";"151,095";"718,095"
"162135";"93";"CD";"8,295";"37,9747";"151,095";"718,095"
"165136";"1";"LOJA";"31,395";"0,0000";"571,095";"2708,895"
"165136";"2";"LOJA";"31,395";"33,4448";"571,095";"2708,895"
"165136";"3";"LOJA";"34,545";"39,5137";"628,845";"2981,895"
"165136";"4";"LOJA";"31,395";"0,0000";"571,095";"2708,895"
"165136";"5";"LOJA";"31,395";"33,4448";"571,095";"2708,895"
"165136";"6";"LOJA";"31,395";"0,0000";"571,095";"2708,895"
"165136";"7";"LOJA";"31,395";"33,4448";"571,095";"2708,895"
"165136";"8";"LOJA";"31,395";"0,0000";"571,095";"2708,895"
"165136";"9";"LOJA";"34,545";"0,0000";"628,845";"2981,895"
"165136";"92";"CD";"31,395";"33,4448";"571,095";"2708,895"
"165136";"93";"CD";"31,395";"0,0000";"571,095";"2708,895"
"165444";"1";"LOJA";"93,45";"0,0000";"255,15";"1388,1"
"165444";"2";"LOJA";"119,595";"0,0000";"326,445";"1553,895"
"165444";"3";"LOJA";"109,095";"0,0000";"240,345";"1144,395"
"165444";"4";"LOJA";"116,445";"0,0000";"255,045";"1207,395"
"165444";"5";"LOJA";"95,025";"0,0000";"259,35";"1198,05"
"165444";"6";"LOJA";"92,295";"0,0000";"252";"1163,4"
"165444";"7";"LOJA";"92,295";"0,0000";"0";"0"
"165444";"8";"LOJA";"97,545";"0,0000";"266,595";"1259,895"
"165444";"9";"LOJA";"100,695";"0,0000";"0";"0"
"165444";"92";"CD";"93,45";"0,0000";"255,15";"1388,1"
"165467";"1";"LOJA";"21,945";"0,0000";"199,5";"1174,95"
"165467";"2";"LOJA";"26,145";"0,0000";"238,245";"1133,895"
"165467";"3";"LOJA";"28,245";"0,0000";"205,695";"977,445"
"165467";"4";"LOJA";"26,145";"0,0000";"193,095";"917,595"
"165467";"5";"LOJA";"21,105";"0,0000";"190,05";"911,4"
"165467";"6";"LOJA";"21,315";"0,0000";"0";"0"
"165467";"7";"LOJA";"22,995";"0,0000";"0";"0"
"165467";"8";"LOJA";"21,945";"0,0000";"199,5";"1174,95"
"165467";"9";"LOJA";"27,195";"0,0000";"247,695";"1175,895"
"165467";"92";"CD";"26,145";"0,0000";"238,245";"1133,895"
"165519";"1";"LOJA";"93,45";"0,0000";"509,25";"2421,3"
"165519";"2";"LOJA";"122,745";"0,0000";"669,795";"3181,395"
"165519";"3";"LOJA";"79,695";"0,0000";"434,595";"2068,395"
"165519";"4";"LOJA";"83,895";"0,0000";"457,695";"2173,395"
"165519";"5";"LOJA";"99,75";"0,0000";"553,35";"2623,95"
"165519";"6";"LOJA";"117,6";"0,0000";"644,7";"3058,65"
"165519";"7";"LOJA";"122,85";"0,0000";"0";"0"
"165519";"8";"LOJA";"100,695";"0,0000";"550,095";"2603,895"
"165519";"9";"LOJA";"79,695";"0,0000";"0";"0"
"165519";"92";"CD";"93,45";"0,0000";"509,25";"2421,3"
"165533";"1";"LOJA";"29,295";"0,0000";"266,7";"1265,25"
"165533";"2";"LOJA";"20,895";"0,0000";"189,945";"902,895"
"165533";"3";"LOJA";"30,345";"0,0000";"199,395";"948,045"
"165533";"4";"LOJA";"20,895";"0,0000";"189,945";"902,895"
"165533";"5";"LOJA";"73,5";"0,0000";"654,15";"3108"
"165533";"6";"LOJA";"38,43";"0,0000";"0";"0"
"165533";"7";"LOJA";"37,065";"0,0000";"0";"0"
"165533";"8";"LOJA";"29,295";"0,0000";"266,7";"1265,25"
"165533";"9";"LOJA";"31,395";"0,0000";"0";"0"
"165533";"92";"CD";"20,895";"0,0000";"189,945";"902,895"
"165658";"1";"LOJA";"9,345";"0,0000";"170,1";"952,35"
"165658";"2";"LOJA";"9,87";"0,0000";"179,445";"852,495"
"165658";"3";"LOJA";"7,77";"0,0000";"141,645";"672,945"
"165658";"4";"LOJA";"9,9225";"0,0000";"180,495";"857,745"
"165658";"5";"LOJA";"10,71";"0,0000";"194,25";"885,15"
"165658";"6";"LOJA";"10,395";"0,0000";"189";"858,9"
"165658";"7";"LOJA";"11,025";"0,0000";"0";"0"
"165658";"8";"LOJA";"9,345";"0,0000";"170,1";"952,35"
"165658";"9";"LOJA";"9,66";"0,0000";"176,295";"837,795"
"165658";"92";"CD";"9,345";"0,0000";"170,1";"952,35"
"165661";"1";"LOJA";"7,245";"0,0000";"131,25";"770,7"
"165661";"2";"LOJA";"8,085";"0,0000";"146,895";"698,145"
"165661";"3";"LOJA";"3,675";"0,0000";"115,395";"549,045"
"165661";"4";"LOJA";"8,085";"0,0000";"146,895";"698,145"
"165661";"5";"LOJA";"4,2";"0,0000";"74,55";"351,75"
"165661";"6";"LOJA";"8,4";"0,0000";"0";"0"
"165661";"7";"LOJA";"8,925";"0,0000";"0";"0"
"165661";"8";"LOJA";"7,245";"0,0000";"131,25";"770,7"
"165661";"9";"LOJA";"7,77";"0,0000";"141,645";"672,945"
"165661";"92";"CD";"7,245";"0,0000";"131,25";"770,7"
"165947";"1";"LOJA";"2,8245";"0,0000";"64,155";"256,2"
"165947";"2";"LOJA";"1,785";"0,0000";"40,845";"194,145"
"165947";"3";"LOJA";"1,89";"0,0000";"42,945";"204,645"
"165947";"4";"LOJA";"1,89";"0,0000";"42,945";"204,645"
"165947";"5";"LOJA";"2,6775";"0,0000";"61,95";"292,95"
"165947";"6";"LOJA";"2,52";"0,0000";"56,7";"270,9"
"165947";"7";"LOJA";"2,8245";"0,0000";"0";"0"
"165947";"8";"LOJA";"3,045";"0,0000";"69,195";"328,65"
"165947";"9";"LOJA";"1,89";"0,0000";"42,945";"204,645"
"165947";"92";"CD";"1,785";"0,0000";"40,845";"194,145"
"165969";"1";"LOJA";"15,645";"0,0000";"284,55";"1351,35"
"165969";"2";"LOJA";"18,795";"0,0000";"342,195";"1627,395"
"165969";"3";"LOJA";"13,125";"0,0000";"239,295";"1133,895"
"165969";"4";"LOJA";"15,225";"0,0000";"277,095";"1312,395"
"165969";"5";"LOJA";"20,475";"0,0000";"371,7";"1765,05"
"165969";"6";"LOJA";"19,845";"0,0000";"361,2";"1713,6"
"165969";"7";"LOJA";"19,845";"0,0000";"0";"0"
"165969";"8";"LOJA";"15,645";"0,0000";"284,55";"1351,35"
"165969";"9";"LOJA";"17,745";"0,0000";"0";"0"
"165969";"92";"CD";"18,795";"0,0000";"342,195";"1627,395"
"165978";"1";"LOJA";"43,05";"0,0000";"195,3";"932,4"
"165978";"2";"LOJA";"47,145";"0,0000";"214,2";"972,3"
"165978";"3";"LOJA";"59,745";"0,0000";"271,845";"1291,395"
"165978";"4";"LOJA";"51,345";"0,0000";"185,745";"882,945"
"165978";"5";"LOJA";"59,85";"0,0000";"271,95";"1291,5"
"165978";"6";"LOJA";"43,05";"0,0000";"194,25";"924"
"165978";"7";"LOJA";"45,045";"0,0000";"0";"0"
"165978";"8";"LOJA";"45,045";"0,0000";"0";"0"
"165978";"9";"LOJA";"59,745";"0,0000";"271,845";"1291,395"
"165978";"92";"CD";"47,145";"0,0000";"0";"0"
"166393";"1";"LOJA";"1048,95";"0,0000";"4994,85";"23725,8"
"166393";"2";"LOJA";"1048,95";"0,0000";"4994,85";"23725,8"
"166393";"3";"LOJA";"1153,95";"27,2157";"5491,395";"26081,895"
"166393";"4";"LOJA";"1048,95";"0,0000";"4994,85";"23725,8"
"166393";"5";"LOJA";"1153,95";"27,2157";"5494,65";"26099,85"
"166393";"6";"LOJA";"1048,95";"0,0000";"4994,85";"23725,8"
"166393";"7";"LOJA";"1048,95";"0,0000";"0";"0"
"166393";"8";"LOJA";"1153,95";"0,0000";"5491,395";"26081,895"
"166393";"9";"LOJA";"1153,95";"27,2157";"5491,395";"26081,895"
"166393";"92";"CD";"1048,95";"0,0000";"4997,895";"23740,395"
"166393";"93";"CD";"1049,895";"0,0000";"4997,895";"23740,395"
"166453";"1";"LOJA";"293,895";"0,0000";"560,595";"2666,895"
"166453";"2";"LOJA";"293,895";"0,0000";"560,595";"2666,895"
"166453";"3";"LOJA";"293,895";"10,7181";"560,595";"2666,895"
"166453";"4";"LOJA";"293,895";"0,0000";"560,595";"2666,895"
"166453";"5";"LOJA";"293,895";"10,7181";"560,595";"2666,895"
"166453";"6";"LOJA";"293,895";"0,0000";"560,595";"2666,895"
"166453";"7";"LOJA";"293,895";"0,0000";"560,595";"2666,895"
"166453";"8";"LOJA";"293,895";"0,0000";"560,595";"2666,895"
"166453";"9";"LOJA";"293,895";"10,7181";"560,595";"2666,895"
"166453";"92";"CD";"293,895";"0,0000";"560,595";"2666,895"
"166453";"93";"CD";"293,895";"0,0000";"560,595";"2666,895"
"167032";"1";"LOJA";"629,895";"0,0000";"";""
"167032";"2";"LOJA";"629,895";"0,0000";"";""
"167032";"3";"LOJA";"629,895";"0,0000";"";""
"167032";"4";"LOJA";"629,895";"0,0000";"";""
"167032";"5";"LOJA";"629,895";"0,0000";"";""
"167032";"6";"LOJA";"629,895";"0,0000";"";""
"167032";"7";"LOJA";"629,895";"0,0000";"";""
"167032";"8";"LOJA";"629,895";"0,0000";"";""
"167032";"9";"LOJA";"629,895";"0,0000";"";""
"167032";"92";"CD";"629,895";"0,0000";"";""
"167032";"93";"CD";"629,895";"0,0000";"";""
"167039";"1";"LOJA";"629,895";"0,0000";"";""
"167039";"2";"LOJA";"629,895";"0,0000";"";""
"167039";"3";"LOJA";"629,895";"0,0000";"";""
"167039";"4";"LOJA";"629,895";"0,0000";"";""
"167039";"5";"LOJA";"629,895";"0,0000";"";""
"167039";"6";"LOJA";"629,895";"0,0000";"";""
"167039";"7";"LOJA";"629,895";"0,0000";"";""
"167039";"8";"LOJA";"629,895";"0,0000";"";""
"167039";"9";"LOJA";"629,895";"0,0000";"";""
"167039";"92";"CD";"629,895";"0,0000";"";""
"167039";"93";"CD";"629,895";"0,0000";"";""
"167481";"1";"LOJA";"512,295";"0,0000";"2435,895";"11591,895"
"167481";"2";"LOJA";"533,295";"0,0000";"2540,895";"12064,395"
"167481";"3";"LOJA";"523,95";"0,0000";"2498,895";"11864,895"
"167481";"4";"LOJA";"533,295";"0,0000";"2540,895";"12064,395"
"167481";"5";"LOJA";"578,445";"0,0000";"2750,895";"13082,895"
"167481";"6";"LOJA";"512,295";"0,0000";"2435,895";"11591,895"
"167481";"7";"LOJA";"578,445";"0,0000";"2750,895";"13082,895"
"167481";"8";"LOJA";"533,295";"0,0000";"2540,895";"12064,395"
"167481";"9";"LOJA";"523,95";"0,0000";"2498,895";"11864,895"
"167481";"92";"CD";"492,45";"0,0000";"2344,65";"11138,4"
"167481";"93";"CD";"492,45";"0,0000";"2344,65";"11138,4"
"167484";"1";"LOJA";"366,45";"0,0000";"1742,895";"8273,895"
"167484";"2";"LOJA";"377,895";"43,9011";"1795,395";"8546,895"
"167484";"3";"LOJA";"387,45";"0,0000";"1847,895";"8777,895"
"167484";"4";"LOJA";"377,895";"46,6796";"1795,395";"8546,895"
"167484";"5";"LOJA";"397,95";"61,2401";"1889,895";"8977,395"
"167484";"6";"LOJA";"334,95";"42,0376";"1595,895";"7580,895"
"167484";"7";"LOJA";"366,45";"0,0000";"1745,1";"8288,7"
"167484";"8";"LOJA";"366,45";"0,0000";"1742,895";"8273,895"
"167484";"9";"LOJA";"387,45";"0,0000";"1847,895";"8777,895"
"167484";"92";"CD";"345,45";"0,0000";"1645,35";"7814,1"
"167486";"1";"LOJA";"313,95";"0,0000";"1490,895";"7076,895"
"167486";"2";"LOJA";"313,95";"0,0000";"1490,895";"7076,895"
"167486";"3";"LOJA";"313,95";"0,0000";"1490,895";"7076,895"
"167486";"4";"LOJA";"313,95";"0,0000";"1490,895";"7076,895"
"167486";"5";"LOJA";"334,95";"0,0000";"1595,895";"7580,895"
"167486";"6";"LOJA";"313,95";"0,0000";"1490,895";"7076,895"
"167486";"7";"LOJA";"390,495";"0,0000";"1858,395";"8830,395"
"167486";"8";"LOJA";"313,95";"0,0000";"1490,895";"7076,895"
"167486";"9";"LOJA";"313,95";"0,0000";"1490,895";"7076,895"
"167486";"92";"CD";"303,45";"0,0000";"1444,8";"6863,85"
"167486";"93";"CD";"303,45";"0,0000";"1444,8";"6863,85"
"167821";"1";"LOJA";"124,845";"0,0000";"1133,895";"5386,395"
"167821";"2";"LOJA";"114,345";"0,0000";"1039,395";"4934,895"
"167821";"3";"LOJA";"118,545";"0,0000";"1081,395";"5134,395"
"167821";"4";"LOJA";"119,595";"44,7761";"1091,895";"5165,895"
"167821";"5";"LOJA";"118,545";"0,0000";"1081,395";"5134,395"
"167821";"6";"LOJA";"114,345";"0,0000";"1039,395";"4934,895"
"167821";"7";"LOJA";"114,345";"0,0000";"1039,395";"4934,895"
"167821";"8";"LOJA";"114,345";"0,0000";"1039,395";"4934,895"
"167821";"9";"LOJA";"118,545";"0,0000";"1081,395";"5134,395"
"167821";"92";"CD";"114,345";"0,0000";"1039,395";"4934,895"
"167821";"93";"CD";"114,345";"0,0000";"1039,395";"4934,895"
"167932";"1";"LOJA";"8,3895";"0,0000";"136,395";"647,745"
"167932";"2";"LOJA";"8,3895";"0,0000";"136,395";"648,795"
"167932";"3";"LOJA";"8,3895";"0,0000";"136,395";"648,795"
"167932";"4";"LOJA";"8,3895";"0,0000";"136,395";"647,745"
"167932";"5";"LOJA";"8,3895";"0,0000";"136,395";"647,745"
"167932";"6";"LOJA";"8,3895";"0,0000";"136,395";"648,795"
"167932";"7";"LOJA";"8,3895";"0,0000";"136,395";"648,795"
"167932";"8";"LOJA";"8,3895";"0,0000";"136,395";"648,795"
"167932";"9";"LOJA";"8,3895";"0,0000";"0";"0"
"167932";"92";"CD";"13,545";"0,0000";"147,945";"703,395"
"167932";"93";"CD";"13,545";"0,0000";"147,945";"703,395"
"168090";"1";"LOJA";"166,95";"0,0000";"11237,1";"0"
"168090";"2";"LOJA";"156,45";"0,0000";"10530,45";"20217,75"
"168090";"3";"LOJA";"156,45";"0,0000";"10530,45";"20217,75"
"168090";"4";"LOJA";"156,45";"0,0000";"10530,45";"20217,75"
"168090";"5";"LOJA";"166,95";"29,6226";"11237,1";"21575,4"
"168090";"6";"LOJA";"156,45";"0,0000";"10530,45";"20217,75"
"168090";"7";"LOJA";"156,45";"0,0000";"10530,45";"20217,75"
"168090";"8";"LOJA";"166,95";"29,6226";"11237,1";"21575,4"
"168090";"9";"LOJA";"156,45";"29,5973";"10530,45";"20217,75"
"168090";"92";"CD";"156,45";"0,0000";"10530,45";"20217,75"
"169185";"1";"LOJA";"357,945";"0,0000";"1700,895";"8095,395"
"169185";"2";"LOJA";"329,595";"0,0000";"1564,395";"7454,895"
"169185";"3";"LOJA";"363,3";"0,0000";"1730,4";"8217,3"
"169185";"4";"LOJA";"329,595";"0,0000";"1564,395";"7454,895"
"169185";"5";"LOJA";"344,295";"0,0000";"1637,895";"7790,895"
"169185";"6";"LOJA";"343,245";"0,0000";"1637,895";"7759,395"
"169185";"7";"LOJA";"376,845";"0,0000";"1795,395";"8525,895"
"169185";"8";"LOJA";"329,595";"0,0000";"1564,395";"7454,895"
"169185";"9";"LOJA";"363,3";"0,0000";"1730,4";"8217,3"
"169185";"92";"CD";"316,05";"0,0000";"0";"0"
"170458";"1";"LOJA";"11,445";"0,0000";"208,845";"992,145"
"170458";"2";"LOJA";"8,295";"0,0000";"151,095";"717,045"
"170458";"3";"LOJA";"11,445";"0,0000";"208,845";"992,145"
"170458";"4";"LOJA";"11,445";"0,0000";"208,845";"992,145"
"170458";"5";"LOJA";"11,445";"27,5200";"208,845";"988,995"
"170458";"6";"LOJA";"11,445";"27,5200";"208,845";"988,995"
"170458";"7";"LOJA";"11,445";"27,5200";"208,845";"988,995"
"170458";"8";"LOJA";"11,445";"0,0000";"208,845";"992,145"
"170458";"9";"LOJA";"11,445";"27,5200";"208,845";"988,995"
"170458";"92";"CD";"11,445";"0,0000";"208,845";"992,145"
"170458";"93";"CD";"11,445";"0,0000";"208,845";"992,145"
"171182";"1";"LOJA";"925,995";"0,0000";"";""
"171182";"2";"LOJA";"3475,395";"45,6479";"";""
"171182";"3";"LOJA";"3506,895";"46,1361";"";""
"171182";"4";"LOJA";"3475,395";"45,6479";"";""
"171182";"5";"LOJA";"3527,895";"46,4567";"";""
"171182";"6";"LOJA";"3244,395";"41,7781";"";""
"171182";"7";"LOJA";"3254,895";"41,9659";"";""
"171182";"8";"LOJA";"3254,895";"41,9659";"";""
"171182";"9";"LOJA";"3506,895";"46,1361";"";""
"171182";"92";"CD";"3475,395";"45,6479";"";""
"171182";"93";"CD";"3254,895";"41,9659";"";""
"171341";"1";"LOJA";"36,645";"0,0000";"332,85";"798"
"171341";"2";"LOJA";"36,645";"0,0000";"332,85";"798"
"171341";"3";"LOJA";"40,845";"0,0000";"371,595";"1763,895"
"171341";"4";"LOJA";"36,645";"0,0000";"332,85";"798"
"171341";"5";"LOJA";"39,795";"0,0000";"362,145";"1721,895"
"171341";"6";"LOJA";"36,645";"0,0000";"332,85";"798"
"171341";"7";"LOJA";"36,645";"0,0000";"332,85";"798"
"171341";"8";"LOJA";"36,645";"0,0000";"332,85";"798"
"171341";"9";"LOJA";"40,845";"0,0000";"371,595";"1763,895"
"171341";"92";"CD";"36,645";"0,0000";"332,85";"798"
"171832";"1";"LOJA";"6078,45";"0,0000";"";""
"171832";"2";"LOJA";"6078,45";"0,0000";"";""
"171832";"3";"LOJA";"6225,45";"0,0000";"";""
"171832";"4";"LOJA";"6078,45";"0,0000";"";""
"171832";"5";"LOJA";"6403,95";"0,0000";"";""
"171832";"6";"LOJA";"6078,45";"0,0000";"";""
"171832";"7";"LOJA";"6403,95";"0,0000";"";""
"171832";"8";"LOJA";"6457,395";"0,0000";"";""
"171832";"9";"LOJA";"6225,45";"0,0000";"";""
"171832";"92";"CD";"6078,45";"0,0000";"";""
"171832";"93";"CD";"6078,45";"0,0000";"";""
"177360";"1";"LOJA";"8,295";"0,0000";"151,2";"522,9"
"177360";"2";"LOJA";"9,765";"0,0000";"178,395";"848,295"
"177360";"3";"LOJA";"8,8725";"0,0000";"161,595";"768,495"
"177360";"4";"LOJA";"7,56";"0,0000";"137,445";"652,995"
"177360";"5";"LOJA";"13,545";"0,0000";"246,75";"522,9"
"177360";"6";"LOJA";"8,295";"0,0000";"151,2";"522,9"
"177360";"7";"LOJA";"13,545";"0,0000";"246,75";"522,9"
"177360";"8";"LOJA";"8,295";"0,0000";"151,2";"522,9"
"177360";"9";"LOJA";"9,66";"0,0000";"176,295";"837,795"
"177360";"92";"CD";"8,295";"0,0000";"0";"0"
"177392";"1";"LOJA";"29,295";"0,0000";"1333,395";"6331,395"
"177392";"2";"LOJA";"35,595";"0,0000";"1616,895";"7675,395"
"177392";"3";"LOJA";"55,545";"0,0000";"2519,895";"11990,895"
"177392";"4";"LOJA";"35,595";"0,0000";"1616,895";"7675,395"
"177392";"5";"LOJA";"40,845";"0,0000";"1858,395";"8819,895"
"177392";"6";"LOJA";"37,695";"0,0000";"1711,395";"8126,895"
"177392";"7";"LOJA";"40,845";"0,0000";"0";"0"
"177392";"8";"LOJA";"29,295";"0,0000";"1333,395";"6331,395"
"177392";"9";"LOJA";"55,545";"0,0000";"2519,895";"11990,895"
"177392";"92";"CD";"35,595";"0,0000";"1616,895";"7675,395"
"178954";"1";"LOJA";"156,45";"0,0000";"10530,45";"20217,75"
"178954";"2";"LOJA";"163,695";"0,0000";"11024,895";"21167,895"
"178954";"3";"LOJA";"156,345";"0,0000";"10531,395";"20222,895"
