"CODIGO";"DIGITO";"DESCRICAO";"NIVEL_1";"NIVEL_2";"NIVEL_3";"EMBALAGEM_FORNECEDOR";"EMBALAGEM_COMPRA";"CONVERSAO_COMPRA_ARMAZENAGEM";"UNIDADE_ESTOQUE";"EMBALAGEM_VENDA_0";"EMBALAGEM_VENDA_1";"EMBALAGEM_VENDA_2";"CD_VOLTAGEM"
"472098";"9";"PRATO RASO CER.26CM           102543";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472102";"0";"PRATO SMES.CER.18CM           102554";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472106";"3";"PRATO RASO CER.26CM           115737";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472108";"0";"PRATO RASO CER.26CM           127737";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472109";"8";"PRATO RASO CER.24CM           090953";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472111";"0";"PRATO SMES.CER.18CM           090956";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472113";"6";"PRATO RASO CER.26CM           092971";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472114";"4";"PRATO SMES.CER.18CM           092981";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472115";"2";"PRATO SMES.CER.18CM           092778";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472119";"5";"PRATO SMES.CER.18CM           092865";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472120";"9";"PRATO RASO CER.24CM           101166";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472123";"3";"PRATO FUND.CER.21CM           101171";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472126";"8";"PRATO SMES.CER.18CM           100728";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";" ";" ";"0"
"472130";"6";"PRATO SMES.CER.18CM        RS 101412";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";" ";" ";"0"
"472133";"0";"PRATO SMES.CER.18CM           102548";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";" ";" ";"0"
"472134";"9";"PRATO SMES.CER.18CM           091101";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472136";"5";"PRATO FUND.CER.21CM           074208";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472137";"3";"XICARA CHA CER.200ML C/P      092875";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBH - XICARAS";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";" ";" ";"0"
"472138";"1";"PRATO RASO CER.24CM           074212";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472139";"0";"PRATO SMES.CER.18CM           074216";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472140";"3";"PRATO FUND.CER.21CM        VD 022527";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472141";"1";"PRATO RASO CER.24CM        AZ 022538";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472144";"6";"PRATO FUND.CER.21CM        RS 101406";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472147";"0";"TIGELA CER.500ML     GIARDINO 091196";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBL - SALADEIRAS E TIGELAS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";" ";" ";"0"
"472151";"9";"TIGELA CER.500ML        ALICE 102528";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBL - SALADEIRAS E TIGELAS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";" ";" ";"0"
"472152";"7";"TIGELA CER.500ML          MAR 115503";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBL - SALADEIRAS E TIGELAS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";" ";" ";"0"
"472167";"5";"XICARA CHA CER.200ML C/P   AM 022553";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBH - XICARAS";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472168";"3";"XICARA CHA CER.200ML C/P      022529";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBH - XICARAS";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472178";"0";"XICARA CHA CER.200ML C/P      090959";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBH - XICARAS";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472179";"9";"XICARA CHA CER.200ML C/P      092783";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBH - XICARAS";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472186";"1";"XICARA CHA CER.180ML C/P      074220";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBH - XICARAS";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472194";"2";"PRATO FUNDO CER.20CM          092976";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472196";"9";"PRATO FUND.CER.21CM           061376";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBA - PRATOS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472199";"3";"CANECA CER.270ML           PT 004503";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBF - CANECAS - PRESENTES";"CX-12-UN";"CX-1-CX";"36,000000";"UN";"UN-1-UN";"CX-36-UN";"EB-60-UN";"0"
"472202";"7";"CANECA CER.330ML           RS 061216";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBF - CANECAS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472203";"5";"CANECA CER.280ML           VD 075985";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBF - CANECAS - PRESENTES";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472236";"1";"LUSTRE LED 3EM1 7W   DO LP-001D 5825";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBA - LUSTRES E PENDENTES";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"472387";"2";"XICARA CAFE PORC.65ML C/P      20070";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBH - XICARAS";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";" ";"0"
"472390";"2";"XICARA CAFE PORC.65ML C/P 6PC  60936";"B - UTILIDADES DOMESTICAS";"BJ - JOGOS E CONJUNTOS PARA SERVIR";"BJF - CONJUNTOS DE XICARAS";"CX-1-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"472394";"5";"XICARA CAFE PORC.75ML C/P 6PC  03328";"B - UTILIDADES DOMESTICAS";"BJ - JOGOS E CONJUNTOS PARA SERVIR";"BJF - CONJUNTOS DE XICARAS";"CX-1-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"472395";"3";"XICARA CAFE PORC.65ML C/P 6PC  20086";"B - UTILIDADES DOMESTICAS";"BJ - JOGOS E CONJUNTOS PARA SERVIR";"BJF - CONJUNTOS DE XICARAS";"CX-1-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"472401";"1";"XICARA CAFE PORC.65ML C/P 6PC  20084";"B - UTILIDADES DOMESTICAS";"BJ - JOGOS E CONJUNTOS PARA SERVIR";"BJF - CONJUNTOS DE XICARAS";"CX-1-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"472420";"8";"XICARA CAFE PORC.65ML C/P      20090";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBH - XICARAS";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";"CX-12-UN";"EB-60-UN";"0"
"472421";"6";"XICARA CAFE PORC.65ML C/P 6PC  20080";"B - UTILIDADES DOMESTICAS";"BJ - JOGOS E CONJUNTOS PARA SERVIR";"BJF - CONJUNTOS DE XICARAS";"CX-2-JG";"CX-1-CX";"2,000000";"JG";"JG-1-JG";"CX-2-JG";"EB-10-JG";"0"
"472438";"0";"ARAND.SOLAR 3W AM       IP66 HM36663";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBD - ARANDELAS RESIDENCIAIS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"472527";"1";"DIVISOR USB HUB 4 SAIDAS RET.  AC064";"R - ELETRONICOS";"RE - INFORMATICA";"REY - ACESSORIOS PARA INTERNET";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"472860";"2";"GARFO FONDUE IX 06PC     PT CJGA-005";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBB - GARFOS";"CX-192-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"472875";"0";"POTE MANTIMENTO VID.1L      POTE-135";"B - UTILIDADES DOMESTICAS";"BE - ARMAZENAR";"BEC - POTES - PRESENTES";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"472885";"8";"LUSTRE LED 115W AM   MR LP-800M 5916";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBA - LUSTRES E PENDENTES";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"472947";"1";"PANO AMER.RED 38CM              0061";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBY - PANOS AMERICANOS";"CX-48-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"472950";"1";"PANO AMER.RET.23X43             0066";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBY - PANOS AMERICANOS";"CX-240-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"473195";"6";"PAINEL LED EMB. 18W BR QUAD.    MBIV";"I - ILUMINACAO";"IC - COMERCIAL";"ICD - PAINEIS";"CX-20-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"473217";"0";"PORTA-BOLO VID. 24CM C/TP       1720";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBN - PRATOS PARA BOLOS E DOCES - PRESENTES";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"473250";"2";"JARRA VID.1.2L                  1045";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBK - JARRAS, GARRAFAS E DECANTERS - PRESENTES";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"473252";"9";"PETISQUEIRA BAMBU C/ 7DIV.      6088";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBP - PETISQUEIRAS - PRESENTES";"CX-24-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";""
"473254";"5";"PRATO BOLO VID.C/PE 25CM       0216";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBN - PRATOS PARA BOLOS E DOCES - PRESENTES";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";""
"473269";"3";"DESCANSO PRATO/PAN.BAMBU        6172";"B - UTILIDADES DOMESTICAS";"BH - ACESSORIOS PARA SERVIR - PRESENTES";"BHL - DESCANSOS PARA PRATOS E PANELAS";"CX-120-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";""
"473437";"8";"PORCEL.A 90X90 EPO.MONTREAL BG2,40M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-86,4-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473438";"6";"PORCEL.A 90X90 EPO.MONTREAL CZ2,40M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-86,4-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473439";"4";"PORCEL.A 90X90 EPO.MONTREAL GF2,40M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-86,4-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473441";"6";"PORCEL.A 90X90 ESM.DETRO.GY CE2,40M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-86,4-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473443";"2";"PORCEL.A 60X120 EPO.ARAMIS WH 2,20M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-110-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473456";"4";"TAPETE ENTR. 37X57 TAP0032A  SORTIDO";"V - DECORACAO";"VG - TAPETES";"VGC - TAPETES E CAPACHOS DE ENTRADA";"CX-100-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"473500";"5";"PORCEL.A 90X90 ESM.DETRO.WH CE2,40M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-86,4-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473501";"3";"PORCEL.A 90X90 ESM.ETNA GY EXT2,40M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-86,4-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473503";"0";"PORCEL.A 90X90 ESM.DETRO.GY.EX2,40M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-86,4-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473520";"0";"PORCEL.A 60X120 EPO.FROZEN LUX2,20M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-110-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473521";"8";"PORCEL.A 60X120 ESM.FROZEN SAT2,20M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-110-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473531";"5";"PLAFON LED 3EM1 20W          NE-5235";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBB - PLAFONS";"CX-10-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"473547";"1";"COPO ROCKS VID.300ML 03PC       1516";"B - UTILIDADES DOMESTICAS";"BJ - JOGOS E CONJUNTOS PARA SERVIR";"BJD - JOGOS DE COPOS";"CX-16-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"473549";"8";"TACA SMESA.VID.240ML 03PC       1554";"B - UTILIDADES DOMESTICAS";"BJ - JOGOS E CONJUNTOS PARA SERVIR";"BJE - JOGOS DE TACAS";"CX-16-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"473557";"9";"PORCEL.A 60X60 ESM.CEMENT.ACQU2,20M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-66-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473627";"3";"POTE PLS SANDUICHE      RS SR684/550";"B - UTILIDADES DOMESTICAS";"BE - ARMAZENAR";"BED - POTES - PLASTICOS";"CX-30-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";"CX-30-UN";"EB-150-UN";"0"
"473629";"0";"POTE PLS SANDUICHE      AZ SR684/552";"B - UTILIDADES DOMESTICAS";"BE - ARMAZENAR";"BED - POTES - PLASTICOS";"CX-30-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";"CX-30-UN";"EB-150-UN";"0"
"473630";"3";"ESTOJO PLS MULTIUSO     RS SR687/550";"B - UTILIDADES DOMESTICAS";"BD - ORGANIZAR";"BDH - ESTOJOS";"CX-38-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";"CX-38-UN";"EB-190-UN";"0"
"473632";"0";"GARRAFA PLS 250ML     SORT SR751/550";"L - INFANTIL, LAZER E PETS";"LK - FITNESS";"LKA - GARRAFAS SQUEEZE";"CX-44-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";"CX-44-UN";"EB-220-UN";"0"
"473654";"0";"AP.JANTAR PORC.20PC GRAZIELA   11587";"B - UTILIDADES DOMESTICAS";"BJ - JOGOS E CONJUNTOS PARA SERVIR";"BJA - APARELHOS DE JANTAR";"JG-1-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"473732";"6";"POTE VID.HERME.RET.03PC         8722";"B - UTILIDADES DOMESTICAS";"BE - ARMAZENAR";"BEB - JOGOS DE POTES - PRESENTES";"CX-8-JG";"JG-1-JG";"1,000000";"JG";"JG-1-JG";" ";" ";"0"
"473749";"0";"PORCEL.A 19,5X91,2ESM.TANZ.AC 1,07M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-57,78-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473845";"4";"REVEST.A 7X26 CHELSEA ARGIL.MA1,07M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAC - REVESTIMENTOS";"PL-83,6-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"473898";"5";"GARRAFA AGUA VID.1L            19387";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBK - JARRAS, GARRAFAS E DECANTERS - PRESENTES";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"473902";"7";"LUSTRE CRIST.   9LP E14 LTB-004 5925";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBA - LUSTRES E PENDENTES";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"474095";"5";"OLEO LUBR.SINT.HAV.      SP 5W30 1LT";"A - AUTOMOTIVO";"AD - LUBRIFICANTES E ADITIVOS";"ADA - OLEOS LUBRIFICANTES AUTOMOTIVOS";"CX-24-UN";"CX-1-CX";"24,000000";"UN";"UN-1-UN";"CX-24-UN";" ";"0"
"474108";"0";"ESCORREDOR PRAT KIT SUS PT 14PC 0244";"B - UTILIDADES DOMESTICAS";"BD - ORGANIZAR";"BDL - ESCORREDORES DE PRATOS, COPOS E TALHERES - PRESENTES";"CX-2-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474196";"0";"P.SABONETE CER. 270ML       BR 17970";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCI - UTENSILIOS PARA BANHEIRO";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474198";"6";"P.SABONETE CER. 340ML       BR 17963";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCI - UTENSILIOS PARA BANHEIRO";"CX-48-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474213";"3";"TAPETE SALA 060X100   BERLIM  SORT 9";"V - DECORACAO";"VG - TAPETES";"VGA - TAPETE DE SALA E PASSADEIRA";"PT-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474248";"6";"BANDEJA PLS 31X2.5CM     SORT DL2044";"B - UTILIDADES DOMESTICAS";"BC - SERVIR - PLASTICOS";"BCL - BANDEJAS - PLASTICOS";"CX-48-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474254";"0";"FRUTEIRA ACR. RED. 37X7CM  NT DL2097";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBL - SALADEIRAS E TIGELAS - PRESENTES";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474263";"0";"PORCEL.A 60X60 EPO.MARMO RT   1,80M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-72-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"474264";"8";"PORCEL.A 60X60 EPO.LINK GRY.RT1,80M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-72-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"474267";"2";"PORCEL.A 60X60 EPO.CHAMPANG.RT1,80M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-72-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"474293";"1";"TRILHO LED KIT 3 SPOT NE  5W BR MBIV";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBC - SPOTS";"CX-10-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"474294";"0";"TRILHO LED KIT 3 SPOT NE  5W PT MBIV";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBC - SPOTS";"CX-10-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"474383";"0";"TOALHA RST JACQ. LISA MEDALHAO  SORT";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCB - TOALHA DE LAVABO E ROSTO";"PT-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474538";"8";"TOALHA BNH JACQUARD TRENTO        TP";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"PT-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474539";"6";"TOALHA BNH JACQUARD TRENTO        RS";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"PT-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474541";"8";"TOALHA BNH JACQUARD TRENTO        AZ";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCA - TOALHAS DE BANHO";"PT-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"474543";"4";"TOALHA RST JACQUARD TRENTO        TP";"K - CAMA, MESA E BANHO";"KC - BANHO";"KCB - TOALHA DE LAVABO E ROSTO";"PT-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
