CODIGO,DESCRICAO,NIVEL_1,demanda_projetada_2026,vendido_24_meses,venda_media_anual_historica,crescimento_pct_vs_media_historica,venda_media_diaria_2026,estoque_seguranca_30d,estoque_inicial_total_referencia,sugestao_compra_2026
459660,FORMA BOLO SILIC. 24CM   CZ   0526-1,B - UTILIDADES DOMESTICAS,0.0,865.0,432.5,-100.0,0.0,0.0,835.0,0.0
450825,TOALHA BANHAO RAVENNA        RS 3646,"K - CAMA, MESA E BANHO",0.0,569.0,284.5,-100.0,0.0,0.0,54.0,0.0
459556,"PORCEL.A 60X120 ESM.MARM.CETIM2,20M2",C - PISOS E REVESTIMENTOS,0.0,847.0,423.5,-100.0,0.0,0.0,987.8,0.0
459553,COND.SPLIT 9000 COND. GWC09  INV.131,D - ELETROS,0.0,170.0,85.0,-100.0,0.0,0.0,168.0,0.0
459552,COND.SPLIT 9000 EVAP. GWC09  INV.131,D - ELETROS,0.0,171.0,85.5,-100.0,0.0,0.0,168.0,0.0
459530,LUSTRE AL.PEQUIM      E27 PT/CH 0144,I - ILUMINACAO,0.0,142.0,71.0,-100.0,0.0,0.0,54.0,0.0
450826,TOALHA BANHAO RAVENNA        RS 3364,"K - CAMA, MESA E BANHO",0.0,602.0,301.0,-100.0,0.0,0.0,59.0,0.0
459691,"REVEST.A 45X90 TROPICAL       2,00M2",C - PISOS E REVESTIMENTOS,0.0,812.0,406.0,-100.0,0.0,0.0,670.0,0.0
459688,"PORCEL.A 90X90 ESM.ELEM.TR SAT2,40M2",C - PISOS E REVESTIMENTOS,0.0,2481.6,1240.8,-100.0,0.0,0.0,1932.0,0.0
459686,"PORCEL.A 90X90 ESM.ELEM.GR SAT2,40M2",C - PISOS E REVESTIMENTOS,0.0,3381.6,1690.8,-100.0,0.0,0.0,1941.6,0.0
459684,"PORCEL.A 90X90 ESM.VERS.BG SAT2,40M2",C - PISOS E REVESTIMENTOS,0.0,2296.8,1148.4,-100.0,0.0,0.0,2083.2,0.0
459681,"PORCEL.A 20X120 ESM.TAVO.CAS. 1,70M2",C - PISOS E REVESTIMENTOS,0.0,1191.7,595.85,-100.0,0.0,0.0,1220.6000000000001,0.0
459676,"REVEST.A 45X90 QUANTUM CARR.LX2,00M2",C - PISOS E REVESTIMENTOS,0.0,2002.0,1001.0,-100.0,0.0,0.0,764.0,0.0
459675,"REVEST.A 45X90 QUANTUM ONIX LX2,00M2",C - PISOS E REVESTIMENTOS,0.0,4078.0,2039.0,-100.0,0.0,0.0,612.0,0.0
460486,COND.SPLIT 9000 EVAP  42TFQA Q/F 132,D - ELETROS,0.0,9.0,4.5,-100.0,0.0,0.0,6.0,0.0
459404,COLHER SUCO IX 30CM           A75162,B - UTILIDADES DOMESTICAS,0.0,1224.0,612.0,-100.0,0.0,0.0,1.0,0.0
390645,CESTA ORG. PLS 19X29CM      CZ 10806,B - UTILIDADES DOMESTICAS,0.0,4387.0,2193.5,-100.0,0.0,0.0,373.0,0.0
390630,CABECEIRA BOX 1.38 MH2650 VEL.2394BG,O - MOVEIS,0.0,24.0,12.0,-100.0,0.0,0.0,21.0,0.0
389291,"PORCEL.A 19X90,2 ESM.SAVANA CA1,03M2",C - PISOS E REVESTIMENTOS,0.0,413.03,206.515,-100.0,0.0,0.0,404.79,0.0
389286,"PORCEL.A 84X84 ESM.AREIA AC   1,41M2",C - PISOS E REVESTIMENTOS,0.0,138.17999999999998,69.08999999999999,-100.0,0.0,0.0,184.70999999999998,0.0
448681,"PORCEL.A 58X58 ESM.PTG58580R  2,03M2",C - PISOS E REVESTIMENTOS,0.0,6465.55,3232.775,-100.0,0.0,0.0,6441.1900000000005,0.0
448744,LIXEIRA SINGLE PLS 15L PT 17014/0008,B - UTILIDADES DOMESTICAS,0.0,144.0,72.0,-100.0,0.0,0.0,126.0,0.0
462917,COLCHA SOLTE+P.TRAV 2PC JASMINE AZ.P,"K - CAMA, MESA E BANHO",0.0,177.0,88.5,-100.0,0.0,0.0,19.0,0.0
411799,FACA MESA (AV) SAVANNAH       SH1124,B - UTILIDADES DOMESTICAS,0.0,31607.0,15803.5,-100.0,0.0,0.0,36535.0,0.0
447984,TAPETE SALA 060X100     BERLIM SORT6,V - DECORACAO,0.0,1006.0,503.0,-100.0,0.0,0.0,873.0,0.0
463432,CUSCUZEIRA ANTIAD.16CM      VM 13185,B - UTILIDADES DOMESTICAS,0.0,2808.0,1404.0,-100.0,0.0,0.0,1168.0,0.0
411886,MANTA KING MICROF.220X240   2SORTIDA,"K - CAMA, MESA E BANHO",0.0,638.0,319.0,-100.0,0.0,0.0,622.0,0.0
461778,LIVRO BOX DE HISTORIAS MICKEY   0201,"L - INFANTIL, LAZER E PETS",0.0,373.0,186.5,-100.0,0.0,0.0,352.0,0.0
461592,BISTEQUEIRA AL/CER.28CM  PT 4813/353,B - UTILIDADES DOMESTICAS,0.0,489.0,244.5,-100.0,0.0,0.0,1.0,0.0
461555,P.SABONETE PLS 350ML FLORA  VD 10478,U - METAIS E ACESSORIOS,0.0,600.0,300.0,-100.0,0.0,0.0,592.0,0.0
461552,P.ESCOVA PLS C/T FLORA      VD 10477,U - METAIS E ACESSORIOS,0.0,353.0,176.5,-100.0,0.0,0.0,368.0,0.0
462443,COLCHA CASAL+P.TRAV 3PC SIENA     BR,"K - CAMA, MESA E BANHO",0.0,147.0,73.5,-100.0,0.0,0.0,13.0,0.0
408910,COND.SPLIT  9000 COND.S4UQ09 INV. 23,D - ELETROS,0.0,11.0,5.5,-100.0,0.0,0.0,6.0,0.0
463535,"PORCEL.A 19,5X91,2 ESM.BAL.CAM1,07M2",C - PISOS E REVESTIMENTOS,0.0,1285.07,642.535,-100.0,0.0,0.0,971.56,0.0
463955,LAV.ROUPA 13KG WG-02         BR M220,D - ELETROS,0.0,477.0,238.5,-100.0,0.0,0.0,95.0,0.0
463944,LAV.ROUPA 11KG WK-02         BR M220,D - ELETROS,0.0,107.0,53.5,-100.0,0.0,0.0,45.0,0.0
464205,TOALHA BNH BELLA          GOIABA 340,"K - CAMA, MESA E BANHO",0.0,387.0,193.5,-100.0,0.0,0.0,219.0,0.0
464204,TOALHA BNH BELLA   CZ ESVERDEADO 760,"K - CAMA, MESA E BANHO",0.0,409.0,204.5,-100.0,0.0,0.0,213.0,0.0
464203,TOALHA BNH BELLA  CZ OPALESCENTE 775,"K - CAMA, MESA E BANHO",0.0,334.0,167.0,-100.0,0.0,0.0,157.0,0.0
464202,TOALHA BNH BELLA       PETROLEO 2690,"K - CAMA, MESA E BANHO",0.0,513.0,256.5,-100.0,0.0,0.0,195.0,0.0
464164,TAPETE BANH. 038X058 RETANG.    6081,U - METAIS E ACESSORIOS,0.0,6573.0,3286.5,-100.0,0.0,0.0,3432.0,0.0
464139,COLCHA SOLTE+P.TRAV 2PC STUDIO SORT2,"K - CAMA, MESA E BANHO",0.0,728.0,364.0,-100.0,0.0,0.0,62.0,0.0
390646,CESTA ORG. PLS 19X29CM      RS 10806,B - UTILIDADES DOMESTICAS,0.0,3064.0,1532.0,-100.0,0.0,0.0,45.0,0.0
464095,LENCOL JG SOLTE MICROTEC      SORT 3,"K - CAMA, MESA E BANHO",0.0,1579.0,789.5,-100.0,0.0,0.0,697.0,0.0
446573,BUFFET 0.90X0.87 2P PARMA    AMD/OFF,O - MOVEIS,0.0,126.0,63.0,-100.0,0.0,0.0,118.0,0.0
446578,ADUBO ORG.  1KG             04.14.08,J - JARDINAGEM,0.0,324.0,162.0,-100.0,0.0,0.0,164.0,0.0
388737,"PORCEL.A 58X58 ESM.LILLE BG AC1,68M2",C - PISOS E REVESTIMENTOS,0.0,2822.4,1411.2,-100.0,0.0,0.0,1212.96,0.0
388537,PORTA MAD.LISA 090X210WENGUE PREMIUM,"G - PORTAS, JANELAS E FECHADURAS",0.0,18.0,9.0,-100.0,0.0,0.0,23.0,0.0
412281,LAV.ROUPA 11KG+SEC. CV5011T  PR M220,D - ELETROS,0.0,273.0,136.5,-100.0,0.0,0.0,97.0,0.0
390651,CESTA ORG. PLS 30X39CM      RS 10818,B - UTILIDADES DOMESTICAS,0.0,1123.0,561.5,-100.0,0.0,0.0,211.0,0.0
390649,CESTA ORG. PLS 30X39CM      CZ 10818,B - UTILIDADES DOMESTICAS,0.0,1993.0,996.5,-100.0,0.0,0.0,289.0,0.0
464103,TIGELA CER. 500ML VILAREJO     91219,B - UTILIDADES DOMESTICAS,0.0,874.0,437.0,-100.0,0.0,0.0,402.0,0.0
461389,COLCHA QUEEN+P.TRAV 3PC JASMINE AZ.C,"K - CAMA, MESA E BANHO",0.0,290.0,145.0,-100.0,0.0,0.0,147.0,0.0
461383,COLCHA CASAL+P.TRAV 3PC JASMINE AZ.C,"K - CAMA, MESA E BANHO",0.0,361.0,180.5,-100.0,0.0,0.0,163.0,0.0
461379,COLCHA QUEEN+P.TRAV 3PC JASMINE VD.O,"K - CAMA, MESA E BANHO",0.0,409.0,204.5,-100.0,0.0,0.0,57.0,0.0
461378,COLCHA CASAL+P.TRAV 3PC JASMINE VD.O,"K - CAMA, MESA E BANHO",0.0,681.0,340.5,-100.0,0.0,0.0,130.0,0.0
392403,PRATO RASO CER.26CM NAUTICO 6784,B - UTILIDADES DOMESTICAS,0.0,351.0,175.5,-100.0,0.0,0.0,114.0,0.0
392398,PRATO SMES.CER.20CM L.CARRETA   6788,B - UTILIDADES DOMESTICAS,0.0,286.0,143.0,-100.0,0.0,0.0,41.0,0.0
392084,CX.ELET.EX.PLS  5 ENTRADAS PLASTIBOX,E - MATERIAIS ELETRICOS,0.0,16710.0,8355.0,-100.0,0.0,0.0,7878.0,0.0
392069,ESCORREDOR PRATO PLS        CZ 10848,B - UTILIDADES DOMESTICAS,0.0,2383.0,1191.5,-100.0,0.0,0.0,373.0,0.0
409091,MESA SALA 1.80X0.90 C/VD     CAT/OFF,O - MOVEIS,0.0,214.0,107.0,-100.0,0.0,0.0,83.0,0.0
411398,TRAVA PORTA PLS          61500,"G - PORTAS, JANELAS E FECHADURAS",0.0,682.0,341.0,-100.0,0.0,0.0,112.0,0.0
390711,CESTA ORG. PLS 39X60CM      RS 10869,B - UTILIDADES DOMESTICAS,0.0,247.0,123.5,-100.0,0.0,0.0,34.0,0.0
411797,GARFO MESA (AV) SAVANNAH      SH1122,B - UTILIDADES DOMESTICAS,0.0,45713.0,22856.5,-100.0,0.0,0.0,45190.0,0.0
393595,TOM.CJ.2T 2P+T 20A       BR 57241066,E - MATERIAIS ELETRICOS,0.0,12242.0,6121.0,-100.0,0.0,0.0,9059.0,0.0
393359,ELETROD.CORRU.  32MM     1  25M   AM,E - MATERIAIS ELETRICOS,0.0,777.0,388.5,-100.0,0.0,0.0,706.0,0.0
393104,"REVEST.A 10X20 PARIS LILAC    0,37M2",C - PISOS E REVESTIMENTOS,0.0,116.55,58.275,-100.0,0.0,0.0,96.57000000000001,0.0
393103,"REVEST.A 10X20 PARIS OCEANIQ  0,37M2",C - PISOS E REVESTIMENTOS,0.0,73.25999999999999,36.629999999999995,-100.0,0.0,0.0,76.59,0.0
393065,PLACA CX.ELET.PLS CEGA   3/4 PLASTI.,E - MATERIAIS ELETRICOS,0.0,10386.0,5193.0,-100.0,0.0,0.0,2973.0,0.0
392067,P.DETERGENTE PLS 600ML      CZ 10837,B - UTILIDADES DOMESTICAS,0.0,488.0,244.0,-100.0,0.0,0.0,107.0,0.0
462038,"FRITAD.ELET    4,2L EY1158B1 PT M127",D - ELETROS,0.0,300.0,150.0,-100.0,0.0,0.0,178.0,0.0
461883,FORNO MICR.21L 700W ST25LWR  BR M127,D - ELETROS,0.0,92.0,46.0,-100.0,0.0,0.0,84.0,0.0
462745,DEPURAD.6B 90CM TOUCH  DV92T PT M220,D - ELETROS,0.0,40.0,20.0,-100.0,0.0,0.0,36.0,0.0
409415,MESA 1.35X0.90 CJ/04CAD.CS/OFF   133,O - MOVEIS,0.0,58.0,29.0,-100.0,0.0,0.0,48.0,0.0
409419,MESA SALA 1.10 RED C/VD      CAT/OFF,O - MOVEIS,0.0,307.0,153.5,-100.0,0.0,0.0,154.0,0.0
462734,LAV.ROUPA 10KG ECO LE1001    BR M127,D - ELETROS,0.0,27.0,13.5,-100.0,0.0,0.0,25.0,0.0
462460,COLCHA KING+P.TRAV 3PC SIENA      VD,"K - CAMA, MESA E BANHO",0.0,60.0,30.0,-100.0,0.0,0.0,38.0,0.0
462452,COLCHA QUEEN+P.TRAV 3PC SIENA     BR,"K - CAMA, MESA E BANHO",0.0,171.0,85.5,-100.0,0.0,0.0,15.0,0.0
461398,COLCHA QUEEN+P.TRAV 3PC JASMINE   GF,"K - CAMA, MESA E BANHO",0.0,329.0,164.5,-100.0,0.0,0.0,49.0,0.0
387850,ESTANTE 0.60X1.80 MDP 4P          RT,O - MOVEIS,0.0,29.0,14.5,-100.0,0.0,0.0,27.0,0.0
387519,INSTAL.KIT AQUEC.AGUA/GAS 40CM  7413,U - METAIS E ACESSORIOS,0.0,175.0,87.5,-100.0,0.0,0.0,101.0,0.0
387056,"CER.A 60X60 NEW TEC        P4 2,50M2",C - PISOS E REVESTIMENTOS,0.0,1005.0,502.5,-100.0,0.0,0.0,942.5,0.0
386111,PAINEL LED EMB/SOB 12W BR QD.BR MBIV,I - ILUMINACAO,0.0,146.0,73.0,-100.0,0.0,0.0,156.0,0.0
385804,BACIA KIT COMPL. LEVEL            BR,W - LOUCAS E PIAS,0.0,198.0,99.0,-100.0,0.0,0.0,167.0,0.0
385797,BACIA KIT COMPL. CLEAN            BR,W - LOUCAS E PIAS,0.0,298.0,149.0,-100.0,0.0,0.0,224.0,0.0
385312,FITA EMPACOTAMENTO 45MMX45M  MR 9181,S - TINTAS E QUIMICOS,0.0,3484.0,1742.0,-100.0,0.0,0.0,839.0,0.0
461514,COPO PLS 500ML C/T          RS 13152,B - UTILIDADES DOMESTICAS,0.0,898.0,449.0,-100.0,0.0,0.0,296.0,0.0
461401,COLCHA KING+P.TRAV 3PC JASMINE    GF,"K - CAMA, MESA E BANHO",0.0,229.0,114.5,-100.0,0.0,0.0,33.0,0.0
410989,"PORCEL.A 90X90ESM.MUNARI BR EX1,63M2",C - PISOS E REVESTIMENTOS,0.0,1049.72,524.86,-100.0,0.0,0.0,1005.71,0.0
454967,LAV.ROUPA 14KG DIG LED14   BR M220,D - ELETROS,0.0,495.0,247.5,-100.0,0.0,0.0,427.0,0.0
454965,LAV.ROUPA 14KG DIG LED14   BR M127,D - ELETROS,0.0,198.0,99.0,-100.0,0.0,0.0,121.0,0.0
454789,ESCOVA SECADORA 1200W ES-04 VM  M127,D - ELETROS,0.0,33.0,16.5,-100.0,0.0,0.0,34.0,0.0
454736,LUSTRE ACO/VID.       1LP CR PDMCRV2,I - ILUMINACAO,0.0,1186.0,593.0,-100.0,0.0,0.0,813.0,0.0
451644,MESA 0.90X0.90 CJ/04 CAD.     CS/OFF,O - MOVEIS,0.0,15.0,7.5,-100.0,0.0,0.0,13.0,0.0
451799,MESA SALA 1.60X0.80 C/VD     NAT/OFF,O - MOVEIS,0.0,108.0,54.0,-100.0,0.0,0.0,102.0,0.0
407584,PORTA-TALHER PLS S/TAMPA BR      826,B - UTILIDADES DOMESTICAS,0.0,764.0,382.0,-100.0,0.0,0.0,110.0,0.0
455233,FREEZER VER 1P 234L     FE27 BR M127,D - ELETROS,0.0,35.0,17.5,-100.0,0.0,0.0,4.0,0.0
459229,P.SABONETE CIM. 12CM        CZ 16847,U - METAIS E ACESSORIOS,0.0,91.0,45.5,-100.0,0.0,0.0,1.0,0.0
407852,ESPREM.FRUTAS  30W      E-02 PT M220,D - ELETROS,0.0,742.0,371.0,-100.0,0.0,0.0,68.0,0.0
407871,CHURRASQUEIRA ELET.1800W  CH-06 M220,D - ELETROS,0.0,137.0,68.5,-100.0,0.0,0.0,33.0,0.0
455049,LAMP.LED  BULBO KIT03 20W BR E27 BIV,I - ILUMINACAO,0.0,482.0,241.0,-100.0,0.0,0.0,814.0,0.0
455048,LAMP.LED  BULBO KIT03 7W BR E27 MBIV,I - ILUMINACAO,0.0,7273.0,3636.5,-100.0,0.0,0.0,19547.0,0.0
455034,CORTINA 200X160 C.LUZ 2        BG/CZ,V - DECORACAO,0.0,379.0,189.5,-100.0,0.0,0.0,79.0,0.0
452596,"PORCEL.A 90X90 EPO.CEMEN.GR.LX2,40M2",C - PISOS E REVESTIMENTOS,0.0,1257.6,628.8,-100.0,0.0,0.0,1125.6,0.0
452589,"PORCEL.A 120X120 ESM.CEMEN.GRI2,88M2",C - PISOS E REVESTIMENTOS,0.0,881.28,440.64,-100.0,0.0,0.0,993.6,0.0
452584,"CER.A 60X60 FLORENCA BR  2,50M2",C - PISOS E REVESTIMENTOS,0.0,4325.0,2162.5,-100.0,0.0,0.0,4267.5,0.0
455220,REFRIG. 2P 260L DF     DC35A BR M220,D - ELETROS,0.0,442.0,221.0,-100.0,0.0,0.0,388.0,0.0
451944,BACIA PLS 11.0L              RS 3079,B - UTILIDADES DOMESTICAS,0.0,2206.0,1103.0,-100.0,0.0,0.0,171.0,0.0
451970,RESERVATORIO MOP SPRAY SLIM  BT1812R,B - UTILIDADES DOMESTICAS,0.0,86.0,43.0,-100.0,0.0,0.0,108.0,0.0
403409,FITA LED 5M  IP20 5W/M   IR70 AM 12V,I - ILUMINACAO,0.0,2888.0,1444.0,-100.0,0.0,0.0,451.0,0.0
452083,LAV.ROUPA 12.0KG CWH12BBB    BR M220,D - ELETROS,0.0,1868.0,934.0,-100.0,0.0,0.0,919.0,0.0
456367,COPO AGUA VID.470ML             4246,B - UTILIDADES DOMESTICAS,0.0,1793.0,896.5,-100.0,0.0,0.0,582.0,0.0
403681,PANQUEQUEIRA ANTIAD.22CM  9295304648,B - UTILIDADES DOMESTICAS,0.0,692.0,346.0,-100.0,0.0,0.0,647.0,0.0
403655,FRIGIDEIRA ANTIAD.24 FUNDA    304934,B - UTILIDADES DOMESTICAS,0.0,248.0,124.0,-100.0,0.0,0.0,31.0,0.0
452084,LAV.ROUPA 12.0KG CWH12BBA    BR M127,D - ELETROS,0.0,373.0,186.5,-100.0,0.0,0.0,126.0,0.0
451500,CORTINA 200X160 PTK LISA SLIM.    TT,V - DECORACAO,0.0,2636.0,1318.0,-100.0,0.0,0.0,670.0,0.0
454057,COMODA 0.90X0.94 5G  BELIZE       BR,O - MOVEIS,0.0,115.0,57.5,-100.0,0.0,0.0,37.0,0.0
451882,MESA ESCR.1.35X0.75            PT/CV,O - MOVEIS,0.0,115.0,57.5,-100.0,0.0,0.0,78.0,0.0
453612,ROUPEIRO 1.48 4P/AB/4G CASINHA FD/NT,O - MOVEIS,0.0,45.0,22.5,-100.0,0.0,0.0,14.0,0.0
451905,COND.SPLIT 18000 EVAP ATNW18 INV.106,D - ELETROS,0.0,15.0,7.5,-100.0,0.0,0.0,15.0,0.0
451906,COND.SPLIT 18000 COND ATUW18 INV.106,D - ELETROS,0.0,15.0,7.5,-100.0,0.0,0.0,15.0,0.0
451494,CORTINA 200X160 C.LUZ          LT/CZ,V - DECORACAO,0.0,401.0,200.5,-100.0,0.0,0.0,57.0,0.0
454310,REFLETOR LED AL.30W          5541 AM,I - ILUMINACAO,0.0,1188.0,594.0,-100.0,0.0,0.0,16.0,0.0
451496,CORTINA 260X170 C.LUZ TEC ILHOS BGCZ,V - DECORACAO,0.0,157.0,78.5,-100.0,0.0,0.0,66.0,0.0
451862,"TINT.ACR.SELA.PINTA FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,0.0,954.0,477.0,-100.0,0.0,0.0,881.0,0.0
453469,DISPOSIT.SURTO ELET.2P 20A        TP,E - MATERIAIS ELETRICOS,0.0,49.0,24.5,-100.0,0.0,0.0,46.0,0.0
453466,DISPOSIT.SURTO ELET.2P+T 20A 90G  TP,E - MATERIAIS ELETRICOS,0.0,421.0,210.5,-100.0,0.0,0.0,8.0,0.0
453463,DISPOSIT.SURTO ELET.2P+T 10A 90G  PT,E - MATERIAIS ELETRICOS,0.0,386.0,193.0,-100.0,0.0,0.0,54.0,0.0
453462,DISPOSIT.SURTO ELET.2P+T 10A 90G  TP,E - MATERIAIS ELETRICOS,0.0,563.0,281.5,-100.0,0.0,0.0,62.0,0.0
453457,FERRO PASSAR VAP. F-53    AZ/PT M220,D - ELETROS,0.0,306.0,153.0,-100.0,0.0,0.0,238.0,0.0
453456,FERRO PASSAR VAP. F-53    AZ/PT M127,D - ELETROS,0.0,116.0,58.0,-100.0,0.0,0.0,26.0,0.0
403806,PRATO FUNDO CER.22CM GRECIA AE015108,B - UTILIDADES DOMESTICAS,0.0,439.0,219.5,-100.0,0.0,0.0,237.0,0.0
452182,LUSTRE ACO/VID.RICKO   3LP   PT 0002,I - ILUMINACAO,0.0,119.0,59.5,-100.0,0.0,0.0,100.0,0.0
452515,TAPETE SALA 060X100     BERLIM SORT7,V - DECORACAO,0.0,813.0,406.5,-100.0,0.0,0.0,878.0,0.0
452420,POTE PLS 2.0L HERM.         CH OB400,B - UTILIDADES DOMESTICAS,0.0,568.0,284.0,-100.0,0.0,0.0,62.0,0.0
405098,CAPA ALM.43X43 LISA FELPUDA  CAP-F72,V - DECORACAO,0.0,2496.0,1248.0,-100.0,0.0,0.0,2.0,0.0
406511,VENT.TET.3P 2L         FENIX BR M127,D - ELETROS,0.0,5294.0,2647.0,-100.0,0.0,0.0,626.0,0.0
404587,"PORCEL.A 82X82 EPO.CARRA.BC RT2,00M2",C - PISOS E REVESTIMENTOS,0.0,3292.0,1646.0,-100.0,0.0,0.0,1862.0,0.0
406512,VENT.TET.3P 2L         FENIX BR M220,D - ELETROS,0.0,3595.0,1797.5,-100.0,0.0,0.0,538.0,0.0
404474,"PORCEL.A 90X90 ESM.STUDIO GRAY2,40M2",C - PISOS E REVESTIMENTOS,0.0,3988.8,1994.4,-100.0,0.0,0.0,1612.8,0.0
403810,XICARA CHA CER.C/P GRECIA  AE04-5108,B - UTILIDADES DOMESTICAS,0.0,242.0,121.0,-100.0,0.0,0.0,82.0,0.0
406970,PRATELEIRA P/QUADRO MDF 90CM 064   PT,O - MOVEIS,0.0,169.0,84.5,-100.0,0.0,0.0,58.0,0.0
452177,LUSTRE ACO/VID.RICKO   5LP   PT 0004,I - ILUMINACAO,0.0,82.0,41.0,-100.0,0.0,0.0,64.0,0.0
452438,COND. SPLIT 9000 COND 38TVC INV. 111,D - ELETROS,0.0,17.0,8.5,-100.0,0.0,0.0,10.0,0.0
452435,COND. SPLIT 9000 EVAP 42AFV INV. 111,D - ELETROS,0.0,16.0,8.0,-100.0,0.0,0.0,8.0,0.0
452422,POTE PLS 1.5L HERM.         CH OB600,B - UTILIDADES DOMESTICAS,0.0,1655.0,827.5,-100.0,0.0,0.0,365.0,0.0
453176,PROTETOR COLCHAO KING BR 16706603001,"K - CAMA, MESA E BANHO",0.0,447.0,223.5,-100.0,0.0,0.0,150.0,0.0
453175,PROTETOR COLCHAO CASAL BR16706632001,"K - CAMA, MESA E BANHO",0.0,1967.0,983.5,-100.0,0.0,0.0,424.0,0.0
453174,PROTETOR COLCHAO SOLTE BR16506601001,"K - CAMA, MESA E BANHO",0.0,1686.0,843.0,-100.0,0.0,0.0,395.0,0.0
408313,"CER.A 20X20 UNO FOLD MATTE P2 1,18M2",C - PISOS E REVESTIMENTOS,0.0,44.839999999999996,22.419999999999998,-100.0,0.0,0.0,61.36,0.0
453054,SOFA 2L 1.90 LINHO            BG 275,O - MOVEIS,0.0,24.0,12.0,-100.0,0.0,0.0,13.0,0.0
453471,DISPOSIT.SURTO ELET.DPS   FRONT 15KA,E - MATERIAIS ELETRICOS,0.0,568.0,284.0,-100.0,0.0,0.0,302.0,0.0
452720,UTENSILIOS COZ.JG 04PC   PT 25199001,B - UTILIDADES DOMESTICAS,0.0,924.0,462.0,-100.0,0.0,0.0,89.0,0.0
453443,VENT.COL. 40CM VT-40C-NB  PT/PR M220,D - ELETROS,0.0,36.0,18.0,-100.0,0.0,0.0,30.0,0.0
453439,VENT.MES.40CM VT-40-NB    PT/PR M220,D - ELETROS,0.0,147.0,73.5,-100.0,0.0,0.0,58.0,0.0
453438,VENT.MES.40CM VT-40-NB    PT/PR M127,D - ELETROS,0.0,73.0,36.5,-100.0,0.0,0.0,35.0,0.0
453433,BUFFET 1.64X0.77 3P NOGUEIRA     OFF,O - MOVEIS,0.0,137.0,68.5,-100.0,0.0,0.0,134.0,0.0
453327,FECH.DIG.EMB. BIO.            FDE101,"G - PORTAS, JANELAS E FECHADURAS",0.0,348.0,174.0,-100.0,0.0,0.0,218.0,0.0
453204,POLTRONA RECL VELUDO VENEZA  BG 1100,O - MOVEIS,0.0,267.0,133.5,-100.0,0.0,0.0,80.0,0.0
453196,ADEGA 0.90X0.80 6 GARRAFAS       OFF,O - MOVEIS,0.0,132.0,66.0,-100.0,0.0,0.0,67.0,0.0
453474,FILTRO LINHA  5TOM    DPS TP10A MBIV,E - MATERIAIS ELETRICOS,0.0,1223.0,611.5,-100.0,0.0,0.0,459.0,0.0
452735,FOGAO PISO 4B TOP GLASS      PT MBIV,D - ELETROS,0.0,1087.0,543.5,-100.0,0.0,0.0,427.0,0.0
458433,COND.SPLIT 9000 COND.HBFE09  INV.123,D - ELETROS,0.0,12.0,6.0,-100.0,0.0,0.0,5.0,0.0
458432,COND.SPLIT 9000 EVAP.HBFI09  INV.123,D - ELETROS,0.0,12.0,6.0,-100.0,0.0,0.0,4.0,0.0
458429,COND.SPLIT 12000 COND. GWC12AAC  121,D - ELETROS,0.0,800.0,400.0,-100.0,0.0,0.0,2.0,0.0
458809,TOALHA JG 2PC DUAL AIR C/CINTA    BR,"K - CAMA, MESA E BANHO",0.0,1021.0,510.5,-100.0,0.0,0.0,382.0,0.0
458798,FOGAO PISO 4B CARIBE 4112    PT MBIV,D - ELETROS,0.0,454.0,227.0,-100.0,0.0,0.0,387.0,0.0
458753,PRATO FUNDO PORC.23CM RUSTICO VD 505,B - UTILIDADES DOMESTICAS,0.0,882.0,441.0,-100.0,0.0,0.0,879.0,0.0
449102,"RODAPE A 14,5X120 BRANCO RETO  CX4UN",C - PISOS E REVESTIMENTOS,0.0,196.0,98.0,-100.0,0.0,0.0,98.0,0.0
458679,PANO COPA P/BORDAR NANCY 02457-0074,"K - CAMA, MESA E BANHO",0.0,816.0,408.0,-100.0,0.0,0.0,469.0,0.0
451923,"PORCEL.B 82X82 ESM.CALA.V.CETI2,00M2",C - PISOS E REVESTIMENTOS,0.0,292.0,146.0,-100.0,0.0,0.0,666.0,0.0
449105,"REVEST.A 10X30 BELMAR WHITE BR1,02M2",C - PISOS E REVESTIMENTOS,0.0,217.26,108.63,-100.0,0.0,0.0,165.24,0.0
458853,LENCOL JG CASAL ESSENCIALE    SORT.1,"K - CAMA, MESA E BANHO",0.0,1034.0,517.0,-100.0,0.0,0.0,93.0,0.0
458852,LENCOL JG SOLTE ESSENCIALE    SORT.1,"K - CAMA, MESA E BANHO",0.0,643.0,321.5,-100.0,0.0,0.0,204.0,0.0
449384,ARMARIO AEREO 0.80 2P OFW3600001598,O - MOVEIS,0.0,21.0,10.5,-100.0,0.0,0.0,20.0,0.0
449523,PROTETOR COLCHAO QUEEN IMPERM.    BR,"K - CAMA, MESA E BANHO",0.0,343.0,171.5,-100.0,0.0,0.0,329.0,0.0
449529,PROTETOR P/TRAV. 050X070 IMPERM. BR,"K - CAMA, MESA E BANHO",0.0,3878.0,1939.0,-100.0,0.0,0.0,3956.0,0.0
449533,"LAMP.LED DIC.  4,8W AM GU10 MR16 BIV",I - ILUMINACAO,0.0,8806.0,4403.0,-100.0,0.0,0.0,2137.0,0.0
458826,PASSADEIRA 45X140 C/FRANJA      CRML,V - DECORACAO,0.0,274.0,137.0,-100.0,0.0,0.0,107.0,0.0
