COD_EMPRESA,CODIGO,ESTOQUE_INICIAL,QTD_VENDIDA_TOTAL,VENDA_MEDIA_DIARIA,DIAS_COBERTURA_ESTOQUE_INICIAL,DESCRICAO,NIVEL_1,CD_CIDADE,CD_ESTADO
7,439424,103.5,0.0,0.0,inf,"REVEST.A 32X60 CHARME DECOR   2,30M2",C - PISOS E REVESTIMENTOS,Natal,RN
3,394060,103.5,96.6,0.13232876712328767,782.1428571428571,"REVEST.A 32,5X59 CANCUN AC    2,30M2",C - PISOS E REVESTIMENTOS,Salvador,BA
4,373660,103.4,112.2,0.15369863013698631,672.7450980392157,"CER.A 60X60 DUOMO BIANCO EXT. 2,20M2",C - PISOS E REVESTIMENTOS,Recife,PE
5,415530,103.2,79.19999999999999,0.1084931506849315,951.2121212121214,"PORCEL.A 90X90 ESM.CALAC. ORO 2,40M2",C - PISOS E REVESTIMENTOS,Aracaju,SE
5,368185,103.2,358.62,0.49126027397260275,210.07194244604318,"CER.A 46X46 PSI66110       P4 2,58M2",C - PISOS E REVESTIMENTOS,Aracaju,SE
6,466845,103.0,102.0,0.13972602739726028,737.156862745098,"TINT.PVA.CLASSICA   FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,Joao Pessoa,PB
8,471796,103.0,216.0,0.2958904109589041,348.10185185185185,REFLETOR LED AL.50W          5956 VD,I - ILUMINACAO,Caruaru,PE
5,443958,103.0,72.0,0.09863013698630137,1044.3055555555557,CAPA P/CADEIRA MALHA ESTAMP.XAD.1207,V - DECORACAO,Aracaju,SE
7,467130,103.0,105.0,0.14383561643835616,716.0952380952382,FACA JG 5PC CROSS        PT 2556/316,B - UTILIDADES DOMESTICAS,Natal,RN
8,447984,103.0,105.0,0.14383561643835616,716.0952380952382,TAPETE SALA 060X100     BERLIM SORT6,V - DECORACAO,Caruaru,PE
6,466402,103.0,346.0,0.473972602739726,217.3121387283237,FITA LED 5M  IP20 12W/M  NE IR80 12V,I - ILUMINACAO,Joao Pessoa,PB
8,451198,103.0,94.0,0.12876712328767123,799.8936170212766,TOALHA JG 2PC NARA            BR 403,"K - CAMA, MESA E BANHO",Caruaru,PE
4,441981,103.0,273.0,0.37397260273972605,275.42124542124543,LUSTRE LED 3EM1 45W   RS LP-02R 5183,I - ILUMINACAO,Recife,PE
92,418427,103.0,100.0,0.136986301369863,751.9000000000001,FOGAO PISO 5B VID. AGATA 5090 PTMBIV,D - ELETROS,Cabo De Santo Agostinho,PE
2,389266,103.0,70.0,0.0958904109589041,1074.142857142857,PREGO GALV.TELHA      3.1/4X10  500G,Q - BASICOS CONSTRUCAO,Recife,PE
4,336766,103.0,175.0,0.23972602739726026,429.6571428571429,ESMERILHA.ANG 4.1/2 700W 9002JQ  220,F - FERRAMENTAS,Recife,PE
7,435666,102.51,102.51,0.14042465753424657,730.0,"REVEST.A 32,5X59 LOSANGO BR   1,53M2",C - PISOS E REVESTIMENTOS,Natal,RN
3,446287,102.4,107.19999999999999,0.14684931506849314,697.313432835821,"PORCEL.A 90X90 ESM.LIGHT M.WH1,60M2",C - PISOS E REVESTIMENTOS,Salvador,BA
6,442523,102.24,211.68,0.289972602739726,352.5850340136054,"PORCEL.A 60X120 ESM.IRON EXT  1,44M2",C - PISOS E REVESTIMENTOS,Joao Pessoa,PB
6,441072,102.24,120.96,0.1656986301369863,617.0238095238095,"CER.A 10X10 BON.AC HD10080 P4 1,44M2",C - PISOS E REVESTIMENTOS,Joao Pessoa,PB
8,466419,102.24,280.8,0.38465753424657534,265.79487179487177,"PORCEL.A 60X120ESM.KHAL.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,Caruaru,PE
92,400421,102.0,26.0,0.03561643835616438,2863.846153846154,MESA ESCR.1.37X1.38 2G           MEL,O - MOVEIS,Cabo De Santo Agostinho,PE
2,451923,102.0,148.0,0.20273972602739726,503.1081081081081,"PORCEL.B 82X82 ESM.CALA.V.CETI2,00M2",C - PISOS E REVESTIMENTOS,Recife,PE
3,194112,102.0,190.0,0.2602739726027397,391.89473684210526,CESTA ORG. PLS 30X39CM      BR 10818,B - UTILIDADES DOMESTICAS,Salvador,BA
92,374682,102.0,0.0,0.0,inf,PERSIANA ROLO 160X170  ZEBRA MR E001,V - DECORACAO,Cabo De Santo Agostinho,PE
1,395200,102.0,82.0,0.11232876712328767,908.048780487805,LUSTRE ACO/VID.RED.      CR 1L  PAX2,I - ILUMINACAO,Garanhuns,PE
3,461552,102.0,75.0,0.10273972602739725,992.8000000000001,P.ESCOVA PLS C/T FLORA      VD 10477,U - METAIS E ACESSORIOS,Salvador,BA
5,436805,102.0,59.0,0.08082191780821918,1262.0338983050847,LIXEIRA PDL/BD IX 3.0L      3040/001,B - UTILIDADES DOMESTICAS,Aracaju,SE
3,466354,102.0,105.0,0.14383561643835616,709.1428571428572,TOALHA BNH CELINE BG            1534,"K - CAMA, MESA E BANHO",Salvador,BA
3,402994,102.0,200.0,0.273972602739726,372.3,SILICONE ACETICO TR VID/ALUM.   250G,S - TINTAS E QUIMICOS,Salvador,BA
8,471467,102.0,144.0,0.19726027397260273,517.0833333333334,PANELA JG ANTIAD.5PC   CZ 9295306577,B - UTILIDADES DOMESTICAS,Caruaru,PE
4,454309,102.0,315.0,0.4315068493150685,236.38095238095238,REFLETOR LED AL.30W          5540 BR,I - ILUMINACAO,Recife,PE
4,468718,102.0,243.0,0.33287671232876714,306.41975308641975,PISO S/ANTID. BASIC 50X70    VD 1252,"K - CAMA, MESA E BANHO",Recife,PE
2,466845,102.0,280.0,0.3835616438356164,265.92857142857144,"TINT.PVA.CLASSICA   FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,Recife,PE
5,336232,101.91,229.89000000000001,0.3149178082191781,323.6082474226804,"REVEST.A 30X60 BICO J.PRATA BR2,37M2",C - PISOS E REVESTIMENTOS,Aracaju,SE
6,395171,101.66,106.08,0.14531506849315068,699.5833333333334,"REVEST.A 33,5X60 FORMA FEND.BR2,21M2",C - PISOS E REVESTIMENTOS,Joao Pessoa,PB
1,456413,101.05,268.75,0.3681506849315068,274.48,"CER.A 60X120 POL.VIZCAYA RT   2,15M2",C - PISOS E REVESTIMENTOS,Garanhuns,PE
7,258504,101.0,181.0,0.24794520547945206,407.34806629834253,FECH.WC EM CR  1220       ITALY SOFT,"G - PORTAS, JANELAS E FECHADURAS",Natal,RN
92,429204,101.0,157.0,0.21506849315068494,469.61783439490443,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,Cabo De Santo Agostinho,PE
5,466353,101.0,101.0,0.13835616438356163,730.0000000000001,TOALHA BNH CELINE AM            1451,"K - CAMA, MESA E BANHO",Aracaju,SE
8,467999,101.0,102.0,0.13972602739726028,722.8431372549019,BANQUETA PLS ICARAI               VD,O - MOVEIS,Caruaru,PE
7,337916,101.0,297.0,0.40684931506849314,248.24915824915826,FRONHA AVULSA UNIQUE         BR 0001,"K - CAMA, MESA E BANHO",Natal,RN
4,428361,101.0,206.0,0.2821917808219178,357.9126213592233,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,Recife,PE
6,458753,101.0,98.0,0.13424657534246576,752.3469387755102,PRATO FUNDO PORC.23CM RUSTICO VD 505,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
3,457871,101.0,215.0,0.2945205479452055,342.9302325581395,PANO COPA P/BORDAR FRUTAS BR 3891144,"K - CAMA, MESA E BANHO",Salvador,BA
7,459102,101.0,155.0,0.21232876712328766,475.6774193548387,TOALHA JG 2PC FLORE. CINTA MAR MEDIT,"K - CAMA, MESA E BANHO",Natal,RN
1,457166,101.0,104.0,0.14246575342465753,708.9423076923077,TOALHA BANHAO SOLARE         VM 3383,"K - CAMA, MESA E BANHO",Garanhuns,PE
7,451862,101.0,90.0,0.1232876712328767,819.2222222222223,"TINT.ACR.SELA.PINTA FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,Natal,RN
7,382897,100.8,72.24,0.09895890410958903,1018.6046511627908,"PORCEL.A 58X58 EBR.LILLE BRANC1,68M2",C - PISOS E REVESTIMENTOS,Natal,RN
92,104342,100.0,0.0,0.0,inf,"CABO ANTICH.SUP.FLEX(R100M) 2,5MM BR",E - MATERIAIS ELETRICOS,Cabo De Santo Agostinho,PE
5,466402,100.0,21.0,0.028767123287671233,3476.190476190476,FITA LED 5M  IP20 12W/M  NE IR80 12V,I - ILUMINACAO,Aracaju,SE
8,436805,100.0,79.0,0.10821917808219178,924.0506329113924,LIXEIRA PDL/BD IX 3.0L      3040/001,B - UTILIDADES DOMESTICAS,Caruaru,PE
7,371043,100.0,103.0,0.1410958904109589,708.7378640776699,LUSTRE ACO/VID.       1LP YHM101  PD,I - ILUMINACAO,Natal,RN
4,453175,100.0,354.0,0.4849315068493151,206.21468926553672,PROTETOR COLCHAO CASAL BR16706632001,"K - CAMA, MESA E BANHO",Recife,PE
1,443959,100.0,73.0,0.1,1000.0,CAPA P/CADEIRA MALHA ESTAMP.XAD.1208,V - DECORACAO,Garanhuns,PE
5,371043,100.0,100.0,0.136986301369863,730.0,LUSTRE ACO/VID.       1LP YHM101  PD,I - ILUMINACAO,Aracaju,SE
8,441981,100.0,102.0,0.13972602739726028,715.6862745098039,LUSTRE LED 3EM1 45W   RS LP-02R 5183,I - ILUMINACAO,Caruaru,PE
4,454305,100.0,158.0,0.21643835616438356,462.0253164556962,REFLETOR LED AL.10W          IP65 BR,I - ILUMINACAO,Recife,PE
8,459660,100.0,103.0,0.1410958904109589,708.7378640776699,FORMA BOLO SILIC. 24CM   CZ   0526-1,B - UTILIDADES DOMESTICAS,Caruaru,PE
92,428516,100.0,0.0,0.0,inf,INT.SPL CJ.1S+1T 20A    LGX10320 POP,E - MATERIAIS ELETRICOS,Cabo De Santo Agostinho,PE
5,421738,100.0,99.0,0.13561643835616438,737.3737373737374,PRATO RASO CER.26CM SICILIANO  92954,B - UTILIDADES DOMESTICAS,Aracaju,SE
8,371043,100.0,99.0,0.13561643835616438,737.3737373737374,LUSTRE ACO/VID.       1LP YHM101  PD,I - ILUMINACAO,Caruaru,PE
4,447493,100.0,105.0,0.14383561643835616,695.2380952380953,PRATO SMES.CER 21CM         RS 28790,B - UTILIDADES DOMESTICAS,Recife,PE
1,371043,100.0,100.0,0.136986301369863,730.0,LUSTRE ACO/VID.       1LP YHM101  PD,I - ILUMINACAO,Garanhuns,PE
8,374210,100.0,76.0,0.10410958904109589,960.5263157894736,DESLIZANTE P/TRILHO CORTINA  10UN BR,V - DECORACAO,Caruaru,PE
93,422581,100.0,204.0,0.27945205479452057,357.84313725490193,COOKTOP 4B GAS         PT KE4GP MBIV,D - ELETROS,Alhandra,PB
1,470398,100.0,62.0,0.08493150684931507,1177.4193548387098,LUSTRE ACO/VID.       1LP CO PDMCOV2,I - ILUMINACAO,Garanhuns,PE
1,186420,100.0,49.0,0.06712328767123288,1489.795918367347,"ABRACAD.NYL. 2,5X200MM PT      100UN",E - MATERIAIS ELETRICOS,Garanhuns,PE
7,395200,100.0,128.0,0.17534246575342466,570.3125,LUSTRE ACO/VID.RED.      CR 1L  PAX2,I - ILUMINACAO,Natal,RN
8,395200,100.0,112.0,0.15342465753424658,651.7857142857142,LUSTRE ACO/VID.RED.      CR 1L  PAX2,I - ILUMINACAO,Caruaru,PE
6,450221,100.0,121.0,0.16575342465753426,603.3057851239669,CADEIRA POLIP ALICE               MO,O - MOVEIS,Joao Pessoa,PB
4,8588,100.0,301.0,0.4123287671232877,242.5249169435216,CHAVE FEN.TESTE 12V DIGITAL 307 M220,E - MATERIAIS ELETRICOS,Recife,PE
6,470051,100.0,152.0,0.20821917808219179,480.2631578947368,LUSTRE LED 30W NE       LP-203D 5683,I - ILUMINACAO,Joao Pessoa,PB
7,466402,100.0,148.0,0.20273972602739726,493.2432432432432,FITA LED 5M  IP20 12W/M  NE IR80 12V,I - ILUMINACAO,Natal,RN
5,395200,100.0,202.0,0.27671232876712326,361.3861386138614,LUSTRE ACO/VID.RED.      CR 1L  PAX2,I - ILUMINACAO,Aracaju,SE
2,466354,100.0,222.0,0.3041095890410959,328.8288288288288,TOALHA BNH CELINE BG            1534,"K - CAMA, MESA E BANHO",Recife,PE
6,406821,100.0,162.0,0.2219178082191781,450.61728395061726,NICHO 0.25X0.09 MDF KIT 3PC       PT,O - MOVEIS,Joao Pessoa,PB
1,258519,99.0,290.0,0.3972602739726027,249.20689655172416,FECH.IN EM CR  1210       ITALY SOFT,"G - PORTAS, JANELAS E FECHADURAS",Garanhuns,PE
8,436717,99.0,73.0,0.1,990.0,PRATELEIRA 0.60X0.20 MDF KIT 3PC  BR,O - MOVEIS,Caruaru,PE
93,61383,99.0,191.0,0.26164383561643834,378.3769633507854,COOKTOP 4B GAS VID.    5713  PT MBIV,D - ELETROS,Alhandra,PB
3,285751,99.0,315.0,0.4315068493150685,229.42857142857142,PARAF.P/ASSENTO SNT           TPJ/PF,W - LOUCAS E PIAS,Salvador,BA
3,464322,99.0,68.0,0.09315068493150686,1062.7941176470588,PANELA JG ANTIAD.07PC    TC 7135/400,B - UTILIDADES DOMESTICAS,Salvador,BA
5,280210,99.0,133.0,0.1821917808219178,543.3834586466165,LENCOL SOLTE SUPERTONE         VD 58,"K - CAMA, MESA E BANHO",Aracaju,SE
8,456413,98.9,298.84999999999997,0.40938356164383555,241.5827338129497,"CER.A 60X120 POL.VIZCAYA RT   2,15M2",C - PISOS E REVESTIMENTOS,Caruaru,PE
8,319825,98.7,100.8,0.1380821917808219,714.7916666666667,"PORCEL.A 83X83 ESM.CHICAGO GR 2,10M2",C - PISOS E REVESTIMENTOS,Caruaru,PE
8,459681,98.6,103.7,0.14205479452054795,694.0983606557377,"PORCEL.A 20X120 ESM.TAVO.CAS. 1,70M2",C - PISOS E REVESTIMENTOS,Caruaru,PE
4,441426,98.0,211.0,0.28904109589041094,339.05213270142184,SELANTE PU40 BR CONSTRUCAO     360G,S - TINTAS E QUIMICOS,Recife,PE
1,448339,98.0,86.0,0.1178082191780822,831.8604651162791,GARFO BOLO (AV) SAVANNAH      SH1132,B - UTILIDADES DOMESTICAS,Garanhuns,PE
2,403565,98.0,211.0,0.28904109589041094,339.05213270142184,PRATELEIRA 0.45X0.10 MDF/ACO  PT/MAD,O - MOVEIS,Recife,PE
8,451452,98.0,70.0,0.0958904109589041,1022.0,GARRAFA AGUA VID.1.0L C/T     016161,B - UTILIDADES DOMESTICAS,Caruaru,PE
6,451500,98.0,257.0,0.35205479452054794,278.3657587548638,CORTINA 200X160 PTK LISA SLIM.    TT,V - DECORACAO,Joao Pessoa,PB
3,468853,98.0,46.0,0.06301369863013699,1555.2173913043478,FRITAD.ELET.6L AFN-60-BI     PT M220,D - ELETROS,Salvador,BA
93,409419,98.0,159.0,0.21780821917808219,449.937106918239,MESA SALA 1.10 RED C/VD      CAT/OFF,O - MOVEIS,Alhandra,PB
92,453433,98.0,35.0,0.04794520547945205,2044.0,BUFFET 1.64X0.77 3P NOGUEIRA     OFF,O - MOVEIS,Cabo De Santo Agostinho,PE
8,467114,98.0,50.0,0.0684931506849315,1430.8000000000002,TOALHA JG 2PC PRIMAVERA C/CINTA   RS,"K - CAMA, MESA E BANHO",Caruaru,PE
8,468001,98.0,149.0,0.20410958904109588,480.13422818791946,BANQUETA PLS ICARAI               TC,O - MOVEIS,Caruaru,PE
6,462859,98.0,296.0,0.4054794520547945,241.6891891891892,DISPOSIT.PROTECAO DR2P      63A/30MA,E - MATERIAIS ELETRICOS,Joao Pessoa,PB
2,376446,98.0,261.0,0.35753424657534244,274.09961685823754,GRELHA IX RED.ESGO.FECH.10CM CR22187,H - TUBOS E CONEXOES,Recife,PE
3,422474,98.0,77.0,0.10547945205479452,929.0909090909091,PRATELEIRA 0.60X0.20 MDF C/SUP.BR/CM,O - MOVEIS,Salvador,BA
3,431211,98.0,99.0,0.13561643835616438,722.6262626262626,TAPETE BANH.TEC.40X60 SHINE VM JD600,U - METAIS E ACESSORIOS,Salvador,BA
5,423889,98.0,30.0,0.0410958904109589,2384.666666666667,GUARDANAPO TEC.P.AJOUR 48X48  AZ 521,B - UTILIDADES DOMESTICAS,Aracaju,SE
8,458753,98.0,105.0,0.14383561643835616,681.3333333333334,PRATO FUNDO PORC.23CM RUSTICO VD 505,B - UTILIDADES DOMESTICAS,Caruaru,PE
3,449102,98.0,196.0,0.2684931506849315,365.0,"RODAPE A 14,5X120 BRANCO RETO  CX4UN",C - PISOS E REVESTIMENTOS,Salvador,BA
6,443960,98.0,113.0,0.1547945205479452,633.0973451327434,CAPA P/CADEIRA MALHA ESTAMP. AR 1520,V - DECORACAO,Joao Pessoa,PB
5,466845,98.0,98.0,0.13424657534246576,730.0,"TINT.PVA.CLASSICA   FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,Aracaju,SE
6,430089,97.92,90.78,0.12435616438356165,787.4157303370787,"AZ DECO.A 10X30 FOSSILE BR    1,02M2",C - PISOS E REVESTIMENTOS,Joao Pessoa,PB
2,452584,97.5,102.5,0.1404109589041096,694.390243902439,"CER.A 60X60 FLORENCA BR  2,50M2",C - PISOS E REVESTIMENTOS,Recife,PE
3,382896,97.44,127.67999999999999,0.1749041095890411,557.1052631578947,"PORCEL.A 58X58 EBR.LILLE BEIGE1,68M2",C - PISOS E REVESTIMENTOS,Salvador,BA
2,396686,97.2,134.46,0.1841917808219178,527.710843373494,"REVEST.A 30X90 COLMEIA BR AC  1,62M2",C - PISOS E REVESTIMENTOS,Recife,PE
5,356980,97.2,260.82,0.3572876712328767,272.0496894409938,"REVEST.A 30X90 CALACATA CUBIC 1,62M2",C - PISOS E REVESTIMENTOS,Aracaju,SE
5,403565,97.0,296.0,0.4054794520547945,239.22297297297297,PRATELEIRA 0.45X0.10 MDF/ACO  PT/MAD,O - MOVEIS,Aracaju,SE
2,454309,97.0,321.0,0.4397260273972603,220.59190031152647,REFLETOR LED AL.30W          5540 BR,I - ILUMINACAO,Recife,PE
6,296839,97.0,216.0,0.2958904109589041,327.8240740740741,TRAVESSA PORC.30CM QUEIJOS C04W-389P,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
6,422472,97.0,89.0,0.12191780821917808,795.6179775280899,PRATELEIRA 0.60X0.20 MDF C/SUP.BR/ND,O - MOVEIS,Joao Pessoa,PB
6,452089,97.0,60.0,0.0821917808219178,1180.1666666666667,CANECA CER. 330ML    RENASCENCA 4562,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
7,186420,97.0,96.0,0.13150684931506848,737.6041666666667,"ABRACAD.NYL. 2,5X200MM PT      100UN",E - MATERIAIS ELETRICOS,Natal,RN
1,459660,97.0,56.0,0.07671232876712329,1264.4642857142856,FORMA BOLO SILIC. 24CM   CZ   0526-1,B - UTILIDADES DOMESTICAS,Garanhuns,PE
1,441072,96.48,96.47999999999999,0.1321643835616438,730.0000000000001,"CER.A 10X10 BON.AC HD10080 P4 1,44M2",C - PISOS E REVESTIMENTOS,Garanhuns,PE
6,394058,96.4,89.17,0.12215068493150685,789.1891891891892,"REVEST.A 33,5X60 ALICANTE AC  2,41M2",C - PISOS E REVESTIMENTOS,Joao Pessoa,PB
7,470517,96.0,95.0,0.13013698630136986,737.6842105263158,GARRAFA TERM.1L ROLHA    VM SR1091/3,B - UTILIDADES DOMESTICAS,Natal,RN
7,403565,96.0,231.0,0.31643835616438354,303.3766233766234,PRATELEIRA 0.45X0.10 MDF/ACO  PT/MAD,O - MOVEIS,Natal,RN
8,404587,96.0,96.0,0.13150684931506848,730.0000000000001,"PORCEL.A 82X82 EPO.CARRA.BC RT2,00M2",C - PISOS E REVESTIMENTOS,Caruaru,PE
4,459317,96.0,89.0,0.12191780821917808,787.4157303370787,TRAVESSA VID. QUAD. 750ML        001,B - UTILIDADES DOMESTICAS,Recife,PE
3,406821,96.0,132.0,0.18082191780821918,530.9090909090909,NICHO 0.25X0.09 MDF KIT 3PC       PT,O - MOVEIS,Salvador,BA
6,445766,96.0,99.0,0.13561643835616438,707.8787878787879,XICARA CHA PORC.220ML C/P     092412,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
8,462859,96.0,263.0,0.36027397260273974,266.46387832699617,DISPOSIT.PROTECAO DR2P      63A/30MA,E - MATERIAIS ELETRICOS,Caruaru,PE
8,472947,96.0,133.0,0.1821917808219178,526.9172932330827,PANO AMER.RED 38CM              0061,B - UTILIDADES DOMESTICAS,Caruaru,PE
7,392069,96.0,275.0,0.3767123287671233,254.83636363636364,ESCORREDOR PRATO PLS        CZ 10848,B - UTILIDADES DOMESTICAS,Natal,RN
3,422473,96.0,94.0,0.12876712328767123,745.531914893617,PRATELEIRA 0.40X0.20 MDF C/SUP.BR/ND,O - MOVEIS,Salvador,BA
92,467111,96.0,0.0,0.0,inf,TOALHA JG 2PC SANTORINI C/CINTA   RS,"K - CAMA, MESA E BANHO",Cabo De Santo Agostinho,PE
8,472236,96.0,131.0,0.17945205479452056,534.9618320610687,LUSTRE LED 3EM1 7W   DO LP-001D 5825,I - ILUMINACAO,Caruaru,PE
1,472947,96.0,55.0,0.07534246575342465,1274.1818181818182,PANO AMER.RED 38CM              0061,B - UTILIDADES DOMESTICAS,Garanhuns,PE
2,457166,96.0,105.0,0.14383561643835616,667.4285714285714,TOALHA BANHAO SOLARE         VM 3383,"K - CAMA, MESA E BANHO",Recife,PE
7,472236,96.0,97.0,0.13287671232876713,722.4742268041236,LUSTRE LED 3EM1 7W   DO LP-001D 5825,I - ILUMINACAO,Natal,RN
8,422083,96.0,97.92,0.13413698630136986,715.686274509804,"REVEST.A 37X74 MP37230     RT 1,92M2",C - PISOS E REVESTIMENTOS,Caruaru,PE
4,443960,96.0,278.0,0.38082191780821917,252.0863309352518,CAPA P/CADEIRA MALHA ESTAMP. AR 1520,V - DECORACAO,Recife,PE
8,467131,96.0,43.0,0.0589041095890411,1629.7674418604652,FACA JG 5PC CROSS        VM 2556/376,B - UTILIDADES DOMESTICAS,Caruaru,PE
8,443960,96.0,83.0,0.1136986301369863,844.3373493975903,CAPA P/CADEIRA MALHA ESTAMP. AR 1520,V - DECORACAO,Caruaru,PE
7,385312,96.0,340.0,0.4657534246575342,206.11764705882354,FITA EMPACOTAMENTO 45MMX45M  MR 9181,S - TINTAS E QUIMICOS,Natal,RN
92,457936,96.0,0.0,0.0,inf,COPO AGUA PLS 470ML         MELANCIA,B - UTILIDADES DOMESTICAS,Cabo De Santo Agostinho,PE
1,309628,96.0,119.0,0.16301369863013698,588.9075630252102,RESIST.FIT         EL.6800W 023 M220,U - METAIS E ACESSORIOS,Garanhuns,PE
7,471489,96.0,110.0,0.1506849315068493,637.0909090909091,FACA CHURRASCO 4PC             17105,B - UTILIDADES DOMESTICAS,Natal,RN
8,446290,96.0,84.80000000000001,0.11616438356164385,826.4150943396226,"PORCEL.A 90X90 EPO.LIGHT M.WH 1,60M2",C - PISOS E REVESTIMENTOS,Caruaru,PE
92,446070,96.0,80.0,0.1095890410958904,876.0,"PORCEL.A 90X180 EPO.ROYAL BLAC3,20M2",C - PISOS E REVESTIMENTOS,Cabo De Santo Agostinho,PE
8,471489,96.0,95.0,0.13013698630136986,737.6842105263158,FACA CHURRASCO 4PC             17105,B - UTILIDADES DOMESTICAS,Caruaru,PE
1,471489,96.0,17.0,0.023287671232876714,4122.35294117647,FACA CHURRASCO 4PC             17105,B - UTILIDADES DOMESTICAS,Garanhuns,PE
7,471492,96.0,96.0,0.13150684931506848,730.0000000000001,FACA COZ.IX 7               PT 17102,B - UTILIDADES DOMESTICAS,Natal,RN
1,467131,96.0,18.0,0.024657534246575342,3893.3333333333335,FACA JG 5PC CROSS        VM 2556/376,B - UTILIDADES DOMESTICAS,Garanhuns,PE
6,447494,96.0,71.0,0.09726027397260274,987.0422535211268,PRATO SMES.CER 21CM         CZ 28790,B - UTILIDADES DOMESTICAS,Joao Pessoa,PB
5,440063,96.0,236.0,0.3232876712328767,296.9491525423729,"REVEST.A 45X90 FOLHAS BIANCO  2,00M2",C - PISOS E REVESTIMENTOS,Aracaju,SE
3,468832,96.0,64.0,0.08767123287671233,1095.0,ESPATULA SILIC.27CM PANTONE AZ 15019,B - UTILIDADES DOMESTICAS,Salvador,BA
1,466771,96.0,98.0,0.13424657534246576,715.1020408163265,PANELA JG ANTIAD.10PC    VM 7041/400,B - UTILIDADES DOMESTICAS,Garanhuns,PE
92,389334,95.88,0.0,0.0,inf,"PORCEL.A 84X84 ESM.QUARTZO AC 1,41M2",C - PISOS E REVESTIMENTOS,Cabo De Santo Agostinho,PE
1,429046,95.76,132.72,0.18180821917808218,526.7088607594937,"PORCEL.A 58X58 EBR.BRISTOL BR 1,68M2",C - PISOS E REVESTIMENTOS,Garanhuns,PE
7,7219,95.0,225.0,0.3082191780821918,308.22222222222223,"SELADOR ACR.INT/EXT 18,0L       1470",S - TINTAS E QUIMICOS,Natal,RN
5,471489,95.0,52.0,0.07123287671232877,1333.6538461538462,FACA CHURRASCO 4PC             17105,B - UTILIDADES DOMESTICAS,Aracaju,SE
5,375430,95.0,184.0,0.25205479452054796,376.90217391304344,PISO FELP.SANTISTA CEDRO     BG 8044,"K - CAMA, MESA E BANHO",Aracaju,SE
5,427787,95.0,220.0,0.3013698630136986,315.22727272727275,VASO PLANTA PLS RED.31CM     CZ 6804,J - JARDINAGEM,Aracaju,SE
1,471492,95.0,61.0,0.08356164383561644,1136.8852459016393,FACA COZ.IX 7               PT 17102,B - UTILIDADES DOMESTICAS,Garanhuns,PE
6,464245,95.0,277.0,0.37945205479452054,250.36101083032491,PISO FELP.CHEVRON 60X50      VD 3429,"K - CAMA, MESA E BANHO",Joao Pessoa,PB
4,127181,95.0,240.0,0.3287671232876712,288.95833333333337,PORTA-GUARDANAPO CROMADO       ASA19,B - UTILIDADES DOMESTICAS,Recife,PE
8,468000,95.0,117.0,0.16027397260273973,592.7350427350427,BANQUETA PLS ICARAI               AZ,O - MOVEIS,Caruaru,PE
1,327708,94.8,341.28000000000003,0.46750684931506853,202.77777777777774,"REVEST.A 30X60 VINTAGE MATE   2,37M2",C - PISOS E REVESTIMENTOS,Garanhuns,PE
6,361381,94.6,88.0,0.12054794520547946,784.7499999999999,"CER.A 60X60 CLAS.CRU MATTE P4 2,20M2",C - PISOS E REVESTIMENTOS,Joao Pessoa,PB
1,347625,94.6,94.6,0.1295890410958904,730.0,"PORCEL.A 60X60 ESM.CRISTAL.BC 2,15M2",C - PISOS E REVESTIMENTOS,Garanhuns,PE
2,445860,94.6,257.4,0.35260273972602735,268.2905982905983,"PORCEL.A 60X60 ESM.CEMEN.HIDRA2,20M2",C - PISOS E REVESTIMENTOS,Recife,PE
6,430406,94.16,26.75,0.03664383561643836,2569.6,"REVEST.A 30X90 BLACK PARKOUR  1,07M2",C - PISOS E REVESTIMENTOS,Joao Pessoa,PB
92,422083,94.08,15.36,0.02104109589041096,4471.25,"REVEST.A 37X74 MP37230     RT 1,92M2",C - PISOS E REVESTIMENTOS,Cabo De Santo Agostinho,PE
3,445886,94.0,250.0,0.3424657534246575,274.48,LUMI.LED PLS TARTARUGA BR 8W      NE,I - ILUMINACAO,Salvador,BA
5,467657,94.0,290.0,0.3972602739726027,236.6206896551724,AP.JANTAR CER.12PC COLB    PT 137404,B - UTILIDADES DOMESTICAS,Aracaju,SE
6,459677,94.0,156.0,0.2136986301369863,439.87179487179486,"REVEST.A 45X90 EDEN           2,00M2",C - PISOS E REVESTIMENTOS,Joao Pessoa,PB
4,467110,94.0,150.0,0.2054794520547945,457.4666666666667,TOALHA JG 2PC SANTORINI C/CINTA  CRU,"K - CAMA, MESA E BANHO",Recife,PE
3,422541,94.0,100.0,0.136986301369863,686.2,PRATELEIRA 0.40X0.20 MAD C/S   MR/PN,O - MOVEIS,Salvador,BA
